minute,perf_rapl,igpm,x_rest
1122,46.30236363636364,72.92348090926737,26.621117272903735
1123,45.542833333333334,73.91554570591701,28.372712372583678
1124,42.020833333333336,66.32072344510821,24.299890111774882
1125,41.766666666666666,70.45039527119076,28.683728604524102
1126,46.84666666666667,73.88303525551012,27.036368588843455
1127,45.412666666666674,71.95599635686442,26.54332969019775
1128,46.0115,73.39342086876113,27.38192086876113
1129,40.254,67.86256985150708,27.608569851507074
1130,45.81216666666667,73.45663069156623,27.64446402489956
1131,41.12016666666667,68.9800327179964,27.859866051329732
1132,47.9215,75.41323718363914,27.491737183639138
1133,49.330000000000005,79.4137769307859,30.08377693078591
1134,43.33745762711864,69.51680313948995,26.179345512371306
1135,56.24,66.94724898651577,10.707248986515772
