minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,cp
1120,1.4890556499999994,1.46197255,1.2140345000000003,0.5893724833333335,0.0
1122,0.6251071666666667,0.7556247333333332,0.5727262666666667,0.3603382333333333,0.0
1123,0.6749595666666666,0.9185234666666665,0.6332242333333334,0.6870554833333333,0.0
1124,0.7411215333333334,0.5965133166666665,0.6010509833333332,0.2530115333333333,0.0
1125,0.7293564500000002,0.6070926333333335,0.6966734999999998,0.3468259333333333,0.0
1126,1.10694645,0.7844180833333332,0.8590645333333334,0.5967932499999998,0.0
1127,0.6702975833333334,0.6823577833333333,0.7059888499999999,0.25992496666666665,0.0
1128,0.5767191500000001,0.6919050999999998,0.51152595,0.8766432166666666,0.0
1129,0.7764278,0.5696103333333333,0.5761807833333331,0.46079615,0.0
1130,0.8315148666666664,0.5759090833333332,0.6269523,0.62837745,0.0
1131,0.7089926166666667,0.6831381833333333,0.4691389000000001,0.6679232999999999,0.0
1132,0.7022149833333331,0.7770871500000002,0.8722040500000002,0.44000418333333335,0.0
1133,0.9250348499999999,0.9598574666666668,0.6589352333333333,0.8717499499999999,0.0
1134,0.5037502000000001,0.4472659,0.6679647000000001,0.6148146833333332,0.0
