minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,cp
1120,4.783701473950508,4.159091465125171,2.8166955742825275,1.4144931529306284,0.0
1122,6.500300042194425,5.781481223923815,4.211619078118171,2.3834795945549496,0.0
1123,7.136015707552418,6.565209501765914,5.030500329503048,3.106385189853656,0.0
1124,8.696995213911238,7.536408962011128,5.8218502978437545,4.6322530493424106,0.0
1125,8.862583019859398,7.471372567645246,5.423194063079107,3.813207881081163,0.0
1126,8.073896355542768,6.928881938239829,5.10539307738725,2.7965846806857275,0.0
1127,6.533921048580696,5.603053555085141,4.303556606902981,2.787983406534108,0.0
1128,9.067427402122554,7.628986279263196,5.556459573996922,4.54475997227496,0.0
1129,7.781034288708441,6.804888473544503,4.956166609225395,4.442224300160257,0.0
1130,7.270117051311868,6.491103171203091,4.663432655906952,4.622760761304938,0.0
1131,8.383402356872363,7.212600568816746,5.984153890353027,5.444222766837141,0.0
1132,7.093857723157404,6.445548735435036,4.681467970312811,4.712078480314909,0.0
1133,6.637926122020086,5.739835820487734,4.3274837552926195,4.360739892304734,0.0
1134,8.364871926591533,6.998769134420515,6.5614615170181905,6.057482436495472,0.0
