minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,cp
1120,13.014285307675157,9.324256694133112,6.250533459378594,8.639755667103836,0.0
1122,18.49393871143088,13.554847201863879,9.77385775756171,15.224807370560658,0.0
1123,18.33907424445202,13.903677859293138,10.54517308420762,17.923436270635207,0.0
1124,18.814693393843346,13.435439194081797,10.273297562392841,22.499069011332537,0.0
1125,20.622755800180503,14.326703478027806,10.293485273074012,19.921462686723366,0.0
1126,18.354912091996976,12.98051120111492,9.467149672573285,14.273861245116416,0.0
1127,19.53182296625439,13.802354143501677,10.49342676610953,18.711277471117008,0.0
1128,21.231754729690884,14.720688788638002,10.612577621011942,23.892253296221597,0.0
1129,20.726057516000417,14.9368795137955,10.768276204455715,26.565880270016134,0.0
1130,18.564283661340294,13.658870913495608,9.713224383819329,26.502239139998913,0.0
1131,18.45958020192484,13.087385279037468,10.747938745743676,26.91421732476342,0.0
1132,18.627417963198777,13.947281875441863,10.027049552900433,27.77966845565174,0.0
1133,19.683805116597863,14.026057285611328,10.46725989604459,29.032282588026497,0.0
1134,19.76995775786033,13.630996596766755,12.64934246639796,32.142745277238156,0.0
