minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,cp
1120,1.4890556499999994,1.46197255,1.2140345000000003,0.5893724833333335,0.0
1122,1.1,1.2666666666666666,1.4,0.6,0.0
1123,1.1166666666666667,1.5333333333333334,1.6666666666666667,1.05,0.0
1124,1.2666666666666666,1.0333333333333334,1.6166666666666667,0.36666666666666664,0.0
1125,1.1833333333333333,1.05,1.7833333333333334,0.5166666666666667,0.0
1126,1.7166666666666666,1.2166666666666666,2.1,0.9,0.0
1127,1.1833333333333333,1.1833333333333333,1.7833333333333334,0.35,0.0
1128,0.95,1.2166666666666666,1.2666666666666666,1.2333333333333334,0.0
1129,1.3,1.0,1.4333333333333333,0.6166666666666667,0.0
1130,1.3833333333333333,1.0833333333333333,1.4666666666666666,0.8166666666666667,0.0
1131,1.25,1.1666666666666667,1.3166666666666667,0.9,0.0
1132,1.1833333333333333,1.4166666666666667,2.0,0.6,0.0
1133,1.65,1.6666666666666667,1.6333333333333333,1.1666666666666667,0.0
1134,0.8166666666666667,0.85,1.5,0.7833333333333333,0.0
