minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,cp
1149,4.100955316666666,5.842554383333332,2.6552923166666664,1.6970628333333329,0.0
1151,3.6166666666666667,3.2,2.1,1.6,0.0
1152,3.216666666666667,3.25,2.316666666666667,2.216666666666667,0.0
1153,3.0166666666666666,3.55,2.45,2.1,0.0
1154,3.1333333333333333,3.1333333333333333,1.6833333333333333,2.1333333333333333,0.0
1155,3.6,3.75,1.8333333333333333,3.4166666666666665,0.0
1156,3.2666666666666666,3.5166666666666666,2.2666666666666666,1.95,0.0
1157,3.066666666666667,3.3666666666666667,2.75,2.5833333333333335,0.0
1158,3.1166666666666667,4.116666666666666,2.433333333333333,3.066666666666667,0.0
1159,3.3833333333333333,3.65,1.9166666666666667,3.3333333333333335,0.0
1160,3.2333333333333334,5.066666666666666,2.4,2.6166666666666667,0.0
1161,3.05,3.316666666666667,2.183333333333333,2.55,0.0
