minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,cp
1149,4.100955316666666,5.842554383333332,2.6552923166666664,1.6970628333333329,0.0
1151,2.4650329500000008,2.3252159166666666,1.1041410999999997,1.1189011666666666,0.0
1152,2.1453424999999995,2.362755216666667,1.3020151166666663,1.6962656666666664,0.0
1153,2.0755344499999997,2.58331355,1.2852453333333331,1.6294700999999998,0.0
1154,2.0895677166666666,2.2403677333333336,0.8658976499999999,1.7252868833333332,0.0
1155,2.4681254166666666,2.796752983333334,1.003700533333333,2.6019667333333336,0.0
1156,2.20669245,2.5020757166666674,1.2165336666666666,1.5989900666666663,0.0
1157,2.07235375,2.372375049999999,1.4977988333333334,2.072812516666667,0.0
1158,2.1224298666666663,2.985800166666667,1.3244366666666665,2.366065416666667,0.0
1159,2.3102371500000007,2.6375968999999997,1.0285133666666666,2.8465258333333328,0.0
1160,2.2094905000000002,3.679488450000001,1.3719898833333324,2.0920402500000006,0.0
1161,2.1025676166666667,2.37021245,1.1619761333333336,2.0406206666666673,0.0
