,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,cp
0,246.05731899999998,350.5532629999999,159.31753899999998,101.82376999999997,0.0
1,147.90197700000004,139.512955,66.24846599999998,67.13407,0.0
2,128.72054999999997,141.76531300000002,78.12090699999997,101.77593999999999,0.0
3,124.53206699999997,154.998813,77.11471999999999,97.76820599999999,0.0
4,125.374063,134.422064,51.953858999999994,103.517213,0.0
5,148.087525,167.80517900000004,60.22203199999999,156.118004,0.0
6,132.401547,150.12454300000005,72.99202,95.93940399999998,0.0
7,124.34122500000001,142.34250299999994,89.86793,124.36875100000002,0.0
8,127.34579199999999,179.14801000000003,79.46619999999999,141.96392500000002,0.0
9,138.61422900000005,158.255814,61.710801999999994,170.79154999999997,0.0
10,132.56943,220.76930700000005,82.31939299999995,125.52241500000002,0.0
11,126.154057,142.212747,69.71856800000002,122.43724000000003,0.0
