minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,cp
1149,22.92349260845435,24.224136806286662,12.88163493470192,18.473165395066534,0.0
1151,23.2569726410124,23.64360470236095,13.097964242440085,25.641525550732588,0.0
1152,22.069463994422666,22.61437380913503,12.827644767630295,33.00576928406082,0.0
1153,22.027317275103684,23.51532480781484,12.5703640628245,31.28821058154945,0.0
1154,22.32189632673198,22.817302537354497,13.022970254923328,41.87969728193729,0.0
1155,21.434549960085956,22.278342836168175,11.83232668188552,34.36514729542909,0.0
1156,22.503811350748705,22.186362778697546,12.551788642078712,44.71922736013744,0.0
1157,21.528100001352307,22.167667221657744,12.487471170054674,39.05843056960069,0.0
1158,19.896650135915664,22.122262423159672,11.98711639997593,31.754256436111277,0.0
1159,19.998112123973513,22.03050617635349,11.735588051834553,47.18144684285604,0.0
1160,20.210775974725614,22.351934479227612,12.064296962210413,37.120040320042875,0.0
1161,,,,,
