,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,cp
0,246.05731899999998,350.5532629999999,159.31753899999998,101.82376999999997,0.0
1,217.0,192.0,126.0,96.0,0.0
2,193.0,195.0,139.0,133.0,0.0
3,181.0,213.0,147.0,126.0,0.0
4,188.0,188.0,101.0,128.0,0.0
5,216.0,225.0,110.0,205.0,0.0
6,196.0,211.0,136.0,117.0,0.0
7,184.0,202.0,165.0,155.0,0.0
8,187.0,247.0,146.0,184.0,0.0
9,203.0,219.0,115.0,200.0,0.0
10,194.0,304.0,144.0,157.0,0.0
11,183.0,199.0,131.0,153.0,0.0
