timestamp,sensor,target,socket,cpu,INSTRUCTION_RETIRED,LLC_MISSES,UNHALTED_CORE_CYCLES,UNHALTED_REFERENCE_CYCLES,time_enabled,time_running
1691282771460,sensor,all,0,3,11460,46,31543,102258,897926,897926
1691282771460,sensor,all,0,11,5394,14,26779,89778,939101,939101
1691282771460,sensor,all,0,10,3548,10,38435,124644,892892,892892
1691282771460,sensor,all,0,4,6172,6,47618,159354,921214,921214
1691282771460,sensor,all,0,5,3592,4,24617,73398,862849,862849
1691282771460,sensor,all,0,6,5836,4,38251,125658,894075,894075
1691282771460,sensor,all,0,7,5827,20,24250,72462,875682,875682
1691282771460,sensor,all,0,8,67939,554,179728,659802,858527,858527
1691282771460,sensor,all,0,9,157078,1108,669745,2511366,852074,852074
1691282771460,sensor,all,0,0,109476,1104,122556,446784,880466,880466
1691282771460,sensor,all,0,1,3526,8,22762,65364,854612,854612
1691282771460,sensor,all,0,2,42077,1843,195024,713466,829180,829180
1691282772461,sensor,all,0,3,8253161,702277,17842530,59466888,972884447,972884447
1691282772461,sensor,all,0,11,4237401,300530,14000050,41478762,972917856,972917856
1691282772461,sensor,all,0,10,13703431,65650,10928606,28502682,972860906,972860906
1691282772461,sensor,all,0,4,122936989,463002,55122674,112827390,972882228,972882228
1691282772461,sensor,all,0,5,2321281,153690,8712992,31142046,972813232,972813232
1691282772461,sensor,all,0,6,10202524,133386,11090961,30703998,972828973,972828973
1691282772461,sensor,all,0,7,1245442,47808,2153815,6552234,972813425,972813425
1691282772461,sensor,all,0,8,83154425,443431,46147663,71825208,972801715,972801715
1691282772461,sensor,all,0,9,4918614,47422,4501578,15655068,972780182,972780182
1691282772461,sensor,all,0,0,1385448,69903,5074111,17104698,972809222,972809222
1691282772461,sensor,all,0,1,6121120,162004,9331440,28231944,972812700,972812700
1691282772461,sensor,all,0,2,39502257,229509,20184856,57600426,972880518,972880518
1691282773461,sensor,all,0,3,7896575,706541,15044265,55387254,1973227839,1973227839
1691282773461,sensor,all,0,11,1055493,215337,8640931,27906450,1973262760,1973262760
1691282773461,sensor,all,0,10,82323178,441976,39603369,75569598,1973211134,1973211134
1691282773461,sensor,all,0,4,434428,62529,2408039,8844420,1973234240,1973234240
1691282773461,sensor,all,0,5,3157859,263437,8233010,30883632,1973167994,1973167994
1691282773461,sensor,all,0,6,2265368,210478,7522398,28115724,1973187399,1973187399
1691282773461,sensor,all,0,7,978521,48919,2249971,7472478,1973185029,1973185029
1691282773461,sensor,all,0,8,45648207,377905,28217036,43346784,1973176339,1973176339
1691282773461,sensor,all,0,9,3736119,46745,3362813,7922226,1973154399,1973154399
1691282773461,sensor,all,0,0,2075489,122709,6630644,23317554,1973185043,1973185043
1691282773461,sensor,all,0,1,3792128,265437,7947465,29354910,1973177259,1973177259
1691282773461,sensor,all,0,2,40432137,316089,21280943,63100674,1973226281,1973226281
