seconds,VDD_GPU_SOC_current,VDD_CPU_CV_current,VIN_SYS_5V0_current,VDDQ_VDD2_1V8AO_current,tegra,igpm,voltage,current,power_factor,discard,load_avg_1minute,cpu_pct,cpu_pct_process
75242,4.757,0.792,3.711,0.702,9.962,14.064,,,,,3.61,,0
75243,4.757,0.792,3.617,0.703,9.907294117647059,14.064,,,,,3.61,,0
75244,4.361,0.792,3.522,0.704,9.66606392694064,14.064,,,,,3.61,,0
75245,4.757,0.792,3.617,0.702,9.745786024476905,14.064,121.43,0.14439000000000002,0.8022,0.0,3.61,1.0,0
75246,4.757,0.792,3.611,0.702,9.78769362806967,15.115547572048955,121.39,0.16037,0.8213,0.0,3.61,1.0,0
75247,4.757,0.792,3.611,0.702,9.812957850107273,15.079205419261648,121.42,0.1585,0.8243,0.0,3.5975,,0
75248,4.361,0.792,3.511,0.702,9.666836798123722,13.24107077159222,121.47,0.13225,0.5973,0.0,3.585,,0
75249,4.757,0.792,3.717,0.703,9.763031172969669,13.00904791230196,121.44,0.17336,0.4287,0.0,3.5725,,0
75251,4.757,0.792,3.617,0.703,9.796158633606202,14.939993415956183,121.38,0.14499,0.8062,0.0,3.56,1.0,0
75252,4.757,0.792,3.611,0.702,9.816485219258691,14.93363002646373,121.37,0.15286,0.8036,0.0,3.5075000000000003,,0
75253,4.361,0.792,3.711,0.702,9.739823806872408,14.865924421594505,121.39,0.1482,0.7991,0.0,3.455,,0
75254,4.757,0.792,3.611,0.702,9.776991108101484,14.778689722301896,121.4,0.14586,0.7994,0.0,3.4025,,0
75255,4.757,0.792,3.611,0.702,9.802743285974028,14.896294877201605,121.38,0.14875,0.7995,0.0,3.35,1.0,0
75256,4.757,0.792,3.623,0.704,9.82487037117903,15.042297174764341,121.37,0.16129000000000002,0.8031,0.0,3.35,1.0,0
75257,4.757,0.792,3.617,0.703,9.838172412082718,15.158612957759749,121.36,0.17419,0.7718,0.0,3.3025,,0
75258,4.757,0.792,4.019,0.802,9.998252682107832,15.027894969512472,121.41,0.1629,0.7512,0.0,3.255,,0
75259,4.757,0.792,3.912,0.702,10.047792121327564,14.19998257967743,121.4,0.20669,0.5269,0.0,3.2075,,0
75260,4.757,0.792,4.012,0.702,10.112459790641351,14.964398637935323,121.36,0.22258000000000003,0.7503,0.0,3.16,2.0,0
75261,4.757,0.792,3.918,0.703,10.129741552748433,15.227523913014121,121.41,0.16517,0.7709999999999999,0.0,3.16,2.0,0
75262,4.757,0.792,3.924,0.603,10.11360621216998,13.504592991442605,121.44,0.17544,0.4532,0.0,3.1033333333333335,,0
75263,4.757,0.792,3.912,0.702,10.128432629753206,14.129117677251642,121.37,0.25415,0.5296,0.0,3.046666666666667,,0
75265,4.757,0.792,3.812,0.702,10.108795162929132,15.412814100910122,121.38,0.15373,0.8097,0.0,2.99,0.0,0
75266,4.361,0.792,3.611,0.702,9.915903822106683,14.977136365628459,121.4,0.17432,0.7399,0.0,2.99,0.0,0
75267,4.361,0.792,3.511,0.702,9.750901064043108,12.720292641387319,121.48,0.18004,0.4617,0.0,2.95,,0
75268,4.757,0.792,3.623,0.703,9.788135738255491,15.024125163197114,121.42,0.15494000000000002,0.8012,0.0,2.91,,0
75269,4.757,0.792,3.617,0.703,9.81239729432765,15.092085951683627,121.41,0.15328,0.8214,0.0,2.87,,0
75270,4.757,0.792,3.611,0.702,9.827279083946907,15.05544013699924,121.47,0.14659,0.8068,0.0,2.83,0.0,0
75271,4.757,0.792,3.611,0.702,9.837695837919494,15.002574176893516,121.37,0.14682,0.8095,0.0,2.83,0.0,0
75272,4.757,0.792,3.611,0.702,9.84498732132254,15.017996459872132,121.41,0.15294000000000002,0.8088,0.0,2.7925,,0
75273,4.361,0.792,3.516,0.703,9.703087926607035,14.7755046500153,121.42,0.146,0.8095,0.0,2.755,,0
