minutes,image_processing-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,pyaes-0-0.0.1
1035,5.938926378473194,5.485635127467173,10.368818231848996,3.7730570616217483
1036,7.0316865966830875,7.042929676973499,9.790296517883126,4.1666106679076025
1037,5.843907650233944,6.258004080083338,8.923106849155372,4.245429079663766
1038,7.075196762330056,7.06484869074107,12.359323897349151,4.0243986789517345
1039,7.707504281727446,10.39615961945581,14.495815441979124,5.017413657301763
1040,6.954767304613811,8.858866247444372,14.575627737043456,5.720810261787265
1041,6.938976259528954,7.9887472174338745,16.71108899812717,4.735145786151847
1042,7.309410798466105,8.205533542885384,20.30510582838983,4.9898656131443415
1043,8.203294646789733,11.500928239905697,25.154845319604973,4.035099418555392
1044,7.989712592654365,8.340389281002729,26.318983780595346,4.000501944621892
1045,6.371934730079556,8.455189817313006,28.762371400696285,3.6638541714018027
1046,5.6975481239498365,8.119885921982121,20.863655328181785,4.099900533868286
