minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1
1140,13.302415046055438,18.497005170293793,4.899599531785516,22.783630532951612
1141,13.3550376429261,19.064694816501177,5.123249906183362,25.284208175333184
1142,12.588311143340968,19.781445832751853,5.023393596871116,18.36446731860986
1143,11.844450241479679,18.30147318759881,5.120579063810742,13.061634670125605
1144,14.203699967240421,18.55039797845728,6.241308984182117,19.10041757569523
1145,12.717430176063855,18.77445865699286,5.95319315317802,15.046605627132775
1146,12.716743564418815,18.639566737002284,6.560185307841637,19.002428189654267
1147,12.768146656657347,17.814304293778427,6.531158441087814,22.06993649708729
1148,13.795969834926387,17.932434904751048,6.174518311898108,26.727157318634116
1149,14.293452097643229,17.903885793523557,6.293053329361387,30.583435081628185
1150,14.092575852972816,18.977296397371727,6.293142484223869,32.71173833298379
