minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1
1140,11.31735817521138,16.342355613580963,4.219524848052546,24.389569787623948
1141,11.674932603337126,17.313904093049334,4.742554575256268,24.569792110704054
1142,9.810336433603954,18.04373886944484,4.730262703908652,18.56338984700352
1143,10.589663900015257,15.839115276940015,5.218440227462557,13.927989080683782
1144,13.058142206729189,16.30808203634269,6.661314303663687,20.536149210079973
1145,11.867515280893379,16.03610599179531,6.9363596325267896,15.564356669538498
1146,12.525822348077016,15.919853290931016,7.5044617439051375,20.111073483525008
1147,12.165535092787975,15.061868552989683,7.505887061512888,23.53923516094097
1148,13.651794522307238,15.783885052407294,6.996705573212789,29.620159274208813
1149,14.051710294823243,16.03995596187423,7.339691929185081,31.599372326932624
1150,14.144040251138243,18.094550060906542,6.950045847158992,34.96606595638011
