minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1
1140,17.75911531110056,22.148370536305855,6.559901381185983,50.297870044844764
1141,18.537135450734606,24.50300447443983,6.541199236469835,51.66043199804739
1142,15.709360010190762,24.424663091312123,7.469719744343885,39.21401817397655
1143,17.349753986926782,20.68215343001258,8.321580899365678,27.483516085501222
1144,22.35168075931753,21.45071016413285,10.46988912438005,38.2051930569308
1145,19.691490233179195,21.092709315719752,11.351981142737579,28.60440895491639
1146,21.427035151034698,21.264840244664455,12.266554116377794,35.14593797244501
1147,20.50351138712699,19.791673879953663,13.690541694508585,37.82616764370193
1148,23.105439419456157,21.34550983464354,12.422470214976013,47.65010786882922
1149,24.077123471139384,21.218402304267876,12.507241997010148,49.1392190805573
1150,23.25871304593193,24.484901259535732,12.722195946979566,53.70109389928569
