minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1
1140,16.198128622081576,20.547084712342045,4.797764397361366,34.652696752017704
1141,16.477915381036226,21.80573390729886,4.6255967300879455,37.81736167788157
1142,15.61408292307222,21.508094206064435,5.421153607118125,28.90804202755288
1143,14.81847556071451,19.02886337044588,5.783908749521936,19.601364509385526
1144,18.79015082002893,19.286583771839915,7.039841270679688,27.228901093488552
1145,16.21463204866571,19.652181746236742,7.367219350014425,20.49623793921619
1146,17.182132992301835,19.852875763357204,8.035947680637006,24.847313361277966
1147,16.756766088008906,18.646313773703152,9.202441664887523,25.896752473973702
1148,18.28366649217817,19.10409638496143,8.37726819640211,32.759093035679065
1149,18.78980421315108,18.631331019907634,8.353532350320247,35.709723180526815
1150,17.878342575811185,19.925447415015377,9.214423068032712,37.879291513903446
