minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1
1140,1.3537374500000006,1.140442266666667,0.7962224833333332,1.058870383333333
1141,1.7695545999999998,0.9931242333333331,1.1241676833333336,0.72837765
1142,1.2982711833333334,1.4718134166666668,0.8420320666666669,0.8065611833333335
1143,1.0597841833333332,0.8747522666666665,0.6586516499999999,0.7338568500000001
1144,1.443056366666667,1.1293794499999996,0.9380365833333337,1.1700617500000001
1145,1.3319454166666669,1.5884370666666667,0.7190325833333334,0.5888647833333335
1146,1.2328962499999998,1.2414975666666663,0.6089732333333334,1.0377226333333334
1147,1.4518694166666672,1.339169516666667,0.5028623666666666,1.0106841500000001
1148,1.0229401999999996,1.2561059166666666,0.7483027333333335,1.056439783333333
1149,1.206917183333333,1.0600875166666668,0.6370584666666669,1.1342484
1150,1.032919,0.8975930833333335,0.7327582499999999,0.8790892833333331
