minutes,dd-0-0.0.1,pyaes-0-0.0.1,video_processing-0-0.0.1
1167,-0.5304450205675425,1.4829634907005302,-1.2062078558037153
1168,-1.6486561689605634,1.6722441320484094,-4.2194098371242506
1169,-2.2948212678443216,3.3499040234574156,-3.4499446640599416
