timestamp,sensor,target,socket,cpu,INSTRUCTION_RETIRED,LLC_MISSES,UNHALTED_CORE_CYCLES,UNHALTED_REFERENCE_CYCLES,time_enabled,time_running
1679959912681,sensor,all,0,3,3565,14,35120,19344,176291,176291
1679959912681,sensor,all,0,11,610549,7222,550810,408252,154935,154935
1679959912681,sensor,all,0,10,3417,4,23070,14118,128939,128939
1679959912681,sensor,all,0,4,3586,11,21744,13884,133749,133749
1679959912681,sensor,all,0,5,3916,0,15093,9204,123424,123424
1679959912681,sensor,all,0,6,3615,5,25170,12558,120207,120207
1679959912681,sensor,all,0,7,132080,2052,457198,334308,114595,114595
1679959912681,sensor,all,0,8,3127,0,22057,13416,110094,110094
1679959912681,sensor,all,0,9,5998,0,22674,12168,103161,103161
1679959912681,sensor,all,0,0,3516,10,21004,9516,97935,97935
1679959912681,sensor,all,0,1,3178,3,20368,12870,92803,92803
1679959912681,sensor,all,0,2,16540,0,354189,256152,89646,89646
1679959913681,sensor,all,0,3,277539759,533779,127483127,133344822,965552814,965552814
1679959913681,sensor,all,0,11,1860698440,2281640,741437824,639690870,965536217,965536217
1679959913681,sensor,all,0,10,492928246,798295,208346647,200347290,965513724,965513724
1679959913681,sensor,all,0,4,98194937,425315,54771236,55382262,965520510,965520510
1679959913681,sensor,all,0,5,891668168,1123668,1062266875,958368840,965512369,965512369
1679959913681,sensor,all,0,6,527958085,795932,221418235,223363764,965512253,965512253
1679959913681,sensor,all,0,7,835817109,1929143,425534010,372394776,965506696,965506696
1679959913681,sensor,all,0,8,622892554,1412977,295533444,266975904,965505098,965505098
1679959913681,sensor,all,0,9,1312121471,1619847,528370623,489092214,965499154,965499154
1679959913681,sensor,all,0,0,428945691,1093317,285362370,291327738,965494699,965494699
1679959913681,sensor,all,0,1,441186911,633732,189813316,185446872,965489379,965489379
1679959913681,sensor,all,0,2,223739755,415616,598915996,563625816,965485381,965485381
1679959914681,sensor,all,0,3,20584061,147890,23478575,45600438,1965687841,1965687841
1679959914681,sensor,all,0,11,2395502717,2797721,945751286,760233396,1965670729,1965670729
1679959914681,sensor,all,0,10,241134552,555947,114558480,110498388,1965647707,1965647707
1679959914681,sensor,all,0,4,12208432,189895,24711380,26115024,1965654701,1965654701
1679959914681,sensor,all,0,5,370397598,236696,1745729265,1448550090,1965651288,1965651288
1679959914681,sensor,all,0,6,139326276,856590,110269718,106299414,1965649106,1965649106
1679959914681,sensor,all,0,7,1070481504,2507321,562349805,468431730,1965651898,1965651898
1679959914681,sensor,all,0,8,1010622560,1556422,412964898,339134874,1965654660,1965654660
1679959914681,sensor,all,0,9,632567338,788321,255675475,224077932,1965662817,1965662817
1679959914681,sensor,all,0,0,465383564,1311796,218809126,192730746,1965663391,1965663391
1679959914681,sensor,all,0,1,2198227056,2376674,860586720,727966824,1965658967,1965658967
1679959914681,sensor,all,0,2,24351642,195782,28690169,55580928,1965656215,1965656215
1679959915681,sensor,all,0,3,28931615,212135,31780031,63993072,2965884455,2965884455
1679959915681,sensor,all,0,11,1943469898,2383305,772717240,623695566,2965874565,2965874565
1679959915681,sensor,all,0,10,358089590,732348,161577132,150846228,2965854755,2965854755
1679959915681,sensor,all,0,4,11972631,277246,32334815,35399988,2965859449,2965859449
1679959915681,sensor,all,0,5,210051893,44804,1841515073,1508030004,2965855525,2965855525
1679959915681,sensor,all,0,6,86839401,370251,55280641,69726306,2965857484,2965857484
1679959915681,sensor,all,0,7,1659624200,2894674,683277124,593369166,2965858903,2965858903
1679959915681,sensor,all,0,8,508516789,1281934,235642747,216915738,2965864227,2965864227
1679959915681,sensor,all,0,9,1710422826,2059361,670252287,525982938,2965862886,2965862886
1679959915681,sensor,all,0,0,360153704,1150925,178426088,181119588,2965863948,2965863948
1679959915681,sensor,all,0,1,1539757002,1805441,608099206,504001758,2965865784,2965865784
1679959915681,sensor,all,0,2,101849441,537605,74450408,87900150,2965872451,2965872451
1679959916682,sensor,all,0,3,30909297,222472,35230155,62903724,3966014533,3966014533
1679959916682,sensor,all,0,11,1994056883,2422727,790849237,666183570,3965996150,3965996150
1679959916682,sensor,all,0,10,130234199,347535,70653222,76901370,3965967892,3965967892
1679959916682,sensor,all,0,4,27538348,136243,26020846,26918892,3965975294,3965975294
1679959916682,sensor,all,0,5,210272528,67231,1719610278,1462417164,3965963563,3965963563
1679959916682,sensor,all,0,6,181785614,410432,89028051,87337536,3965962008,3965962008
1679959916682,sensor,all,0,7,1841843047,3056459,750307457,637138242,3965964839,3965964839
1679959916682,sensor,all,0,8,314931580,1169462,159183461,159035838,3965968353,3965968353
1679959916682,sensor,all,0,9,1148206732,1570057,459188427,388817910,3965970687,3965970687
1679959916682,sensor,all,0,0,286776512,914062,145370802,138913398,3965972440,3965972440
1679959916682,sensor,all,0,1,2388165432,2986608,936236202,774469800,3965980193,3965980193
1679959916682,sensor,all,0,2,170428453,387592,81891232,96878262,3965980492,3965980492
1679959917682,sensor,all,0,3,913272471,1897219,409205712,383137872,4966186825,4966186825
1679959917682,sensor,all,0,11,1205161863,2723147,860198416,742571388,4966171909,4966171909
1679959917682,sensor,all,0,10,334849446,1483818,209535418,229984560,4966150457,4966150457
1679959917682,sensor,all,0,4,152299286,554231,102650107,156382434,4966156518,4966156518
1679959917682,sensor,all,0,5,909754167,1428650,1033061123,904094724,4966151917,4966151917
1679959917682,sensor,all,0,6,604214526,1109867,291714809,313307358,4966154600,4966154600
1679959917682,sensor,all,0,7,864509370,5803780,1066456522,921111672,4966158197,4966158197
1679959917682,sensor,all,0,8,679001468,1496165,345018308,368809350,4966162497,4966162497
1679959917682,sensor,all,0,9,2271683098,3533282,944299347,845658996,4966157646,4966157646
1679959917682,sensor,all,0,0,279777853,1164187,363265699,383463834,4966155814,4966155814
1679959917682,sensor,all,0,1,988549854,1488327,434516708,431641080,4966157654,4966157654
1679959917682,sensor,all,0,2,166310268,645207,112372716,174262998,4966159660,4966159660
1679959918682,sensor,all,0,3,1247891997,1892646,526971441,485804436,5966291856,5966291856
1679959918682,sensor,all,0,11,1244840387,2734620,710156549,621337080,5966274232,5966274232
1679959918682,sensor,all,0,10,357535703,671477,161933569,147380688,5966251919,5966251919
1679959918682,sensor,all,0,4,184445158,414330,90742470,97382532,5966256041,5966256041
1679959918682,sensor,all,0,5,1345553042,1954844,537881685,443012622,5966247980,5966247980
1679959918682,sensor,all,0,6,587481579,817530,242720021,236270814,5966245847,5966245847
1679959918682,sensor,all,0,7,750790184,932092,300968759,259163268,5966245851,5966245851
1679959918682,sensor,all,0,8,188034352,856587,122694856,109698810,5966241358,5966241358
1679959918682,sensor,all,0,9,380783107,441686,1524958547,1280227104,5966242813,5966242813
1679959918682,sensor,all,0,0,89873522,276898,163258590,178172592,5966245363,5966245363
1679959918682,sensor,all,0,1,2048415508,2712294,813257813,685300668,5966249306,5966249306
1679959918682,sensor,all,0,2,92009803,392665,59843959,63270714,5966249755,5966249755
1679959919682,sensor,all,0,3,2065828079,2216334,805252975,692835702,6966472226,6966472226
1679959919682,sensor,all,0,11,467461142,2027697,1091072052,885129102,6966461169,6966461169
1679959919682,sensor,all,0,10,112070549,321263,72054568,67673970,6966439658,6966439658
