timestamp,sensor,target,socket,cpu,RAPL_ENERGY_PKG,time_enabled,time_running
1689915216652,sensor,all,0,21,157286400,763238,763238
1689915217653,sensor,all,0,21,90799603712,980701185,980701185
1689915218653,sensor,all,0,21,86575677440,1980894303,1980894303
1689915219653,sensor,all,0,21,84879081472,2981376254,2981376254
1689915220654,sensor,all,0,21,85673902080,3981751373,3981751373
1689915221654,sensor,all,0,21,84504477696,4982122422,4982122422
1689915222655,sensor,all,0,21,85747564544,5982418900,5982418900
1689915223655,sensor,all,0,21,84658356224,6982788213,6982788213
1689915224655,sensor,all,0,21,86079438848,7983130764,7983130764
1689915225656,sensor,all,0,21,84190167040,8983573374,8983573374
1689915226656,sensor,all,0,21,84934131712,9983826450,9983826450
1689915227656,sensor,all,0,21,84058570752,10984252049,10984252049
1689915228657,sensor,all,0,21,85507964928,11984625445,11984625445
1689915229657,sensor,all,0,21,84829274112,12985023477,12985023477
1689915230657,sensor,all,0,21,86235676672,13985407742,13985407742
1689915231658,sensor,all,0,21,83987529728,14985759971,14985759971
1689915232658,sensor,all,0,21,85409136640,15986125296,15986125296
1689915233659,sensor,all,0,21,86849880064,16986529694,16986529694
1689915234659,sensor,all,0,21,86369107968,17986817705,17986817705
1689915235659,sensor,all,0,21,84699250688,18987246418,18987246418
1689915236660,sensor,all,0,21,84920762368,19987542624,19987542624
1689915237660,sensor,all,0,21,84054114304,20987981979,20987981979
1689915238660,sensor,all,0,21,84722581504,21988355627,21988355627
1689915239661,sensor,all,0,21,84166836224,22988662668,22988662668
1689915240661,sensor,all,0,21,85452128256,23989019864,23989019864
1689915241662,sensor,all,0,21,84083998720,24989443812,24989443812
1689915242662,sensor,all,0,21,83666927616,25989713588,25989713588
1689915243662,sensor,all,0,21,85347794944,26989741546,26989741546
1689915244663,sensor,all,0,21,84042579968,27990526722,27990526722
1689915245663,sensor,all,0,21,85419098112,28990825814,28990825814
1689915246663,sensor,all,0,21,84207206400,29991040007,29991040007
1689915247664,sensor,all,0,21,85128642560,30991528112,30991528112
1689915248664,sensor,all,0,21,83863535616,31991939134,31991939134
1689915249665,sensor,all,0,21,85295890432,32992385957,32992385957
1689915250665,sensor,all,0,21,83992248320,33992675111,33992675111
1689915251665,sensor,all,0,21,85165604864,34993124638,34993124638
1689915252666,sensor,all,0,21,83982024704,35993458505,35993458505
1689915253666,sensor,all,0,21,85072805888,36993731367,36993731367
1689915254666,sensor,all,0,21,83643858944,37994144105,37994144105
1689915255667,sensor,all,0,21,84650491904,38994353387,38994353387
1689915256667,sensor,all,0,21,84390969344,39994688427,39994688427
1689915257667,sensor,all,0,21,83218399232,40995232909,40995232909
1689915258668,sensor,all,0,21,82996363264,41995691910,41995691910
1689915259668,sensor,all,0,21,83901284352,42996037624,42996037624
1689915260669,sensor,all,0,21,83692093440,43996363029,43996363029
1689915261669,sensor,all,0,21,83499679744,44996786432,44996786432
1689915262669,sensor,all,0,21,84480884736,45997118635,45997118635
1689915263670,sensor,all,0,21,85566423040,46997498842,46997498842
1689915264670,sensor,all,0,21,83704414208,47997833270,47997833270
1689915265670,sensor,all,0,21,84582072320,48998266165,48998266165
1689915266671,sensor,all,0,21,83340034048,49998495653,49998495653
1689915267671,sensor,all,0,21,84632141824,50998963726,50998963726
1689915268672,sensor,all,0,21,83369656320,51999281119,51999281119
1689915269672,sensor,all,0,21,84664909824,52999694795,52999694795
1689915270672,sensor,all,0,21,83940343808,54000070542,54000070542
