minutes,video_processing-0-0.0.1,dd-0-0.0.1,pyaes-0-0.0.1
1129,25.99202543717562,14.443430296820837,25.768958638041422
1130,31.003223180143326,13.107254613881498,23.84516733183799
1131,29.030084878115858,12.697760508214849,25.942516552058425
