timestamp,VDD_GPU_SOC_current,VDD_CPU_CV_current,VIN_SYS_5V0_current,VDDQ_VDD2_1V8AO_current,tegra,igpm,voltage,current,power_factor,discard,load_avg_1minute,cpu_pct,cpu_pct_process
2023-08-06 21:55:12,4.757,0.792,3.623,0.704,9.876000000000001,16.38,,,,,1.85,,0
2023-08-06 21:55:13,4.757,1.585,4.019,0.803,10.63364705882353,16.38,,,,,1.85,,0
2023-08-06 21:55:14,4.759,1.188,3.711,0.702,10.508694063926942,16.38,,,,,1.85,,0
2023-08-06 21:55:15,4.757,0.792,3.711,0.702,10.292865377023293,16.38,121.93,0.22877,0.5872,0.0,1.85,4.0,0
2023-08-06 21:55:16,4.757,0.792,3.611,0.702,10.137492192852765,11.652459928938018,122.02,0.16397,0.411,0.0,1.85,4.0,0
2023-08-06 21:55:17,4.757,0.792,3.617,0.703,10.046204646450224,11.488601093132939,122.0,0.1665,0.4116,0.0,1.8325,,0
2023-08-06 21:55:18,4.757,0.792,3.623,0.704,9.990560737330325,11.684819538315118,121.99,0.16632,0.4166,0.0,1.815,,0
2023-08-06 21:55:19,4.757,0.792,3.611,0.702,9.949633120464894,11.239686162492168,121.97,0.17059,0.414,0.0,1.7975,,0
2023-08-06 21:55:20,4.757,0.792,3.611,0.702,9.922237679465754,11.280489005127222,121.99,0.16309,0.4231,0.0,1.78,1.0,0
2023-08-06 21:55:21,4.757,0.792,3.611,0.702,9.903641067362589,10.882893138225272,121.95,0.16101,0.4158,0.0,1.78,1.0,0
2023-08-06 21:55:23,4.757,0.792,3.611,0.702,9.890896750365618,11.382198114073676,121.96,0.16568,0.4094,0.0,1.76,,0
2023-08-06 21:55:24,4.757,0.792,3.623,0.703,9.886060789330351,14.133725063497975,121.95,0.12986,0.762,0.0,1.74,,0
2023-08-06 21:55:25,4.757,0.792,3.617,0.703,9.880892477267116,12.742062101701086,121.94,0.22467,0.5772,0.0,1.72,1.0,0
2023-08-06 21:55:26,4.757,0.792,3.611,0.702,9.875186031656208,12.835556724910672,121.93,0.22455,0.5851,0.0,1.72,1.0,0
2023-08-06 21:55:27,4.757,0.792,3.611,0.702,9.871211352123783,12.910644602407029,121.92,0.22547,0.5845,0.0,1.705,,0
2023-08-06 21:55:28,4.757,0.792,3.611,0.702,9.8684387322583,13.588913865015162,121.9,0.23382,0.5928,0.0,1.69,,0
2023-08-06 21:55:29,4.757,0.792,4.019,0.702,9.989188012251494,13.12687767801253,121.89,0.22621,0.5825,0.0,1.6749999999999998,,0
