minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cp
1148,6.179935618490325,12.737436445932918,6.92698551883714,
1150,10.442424251213371,22.091820040645132,7.810349907927597,
1151,9.946775025538452,17.393635891746282,7.292613276356219,
1152,7.73989112813523,17.64440594750076,6.10980783558788,
1153,12.703796596841304,18.500048403341125,8.607547986200535,
1154,9.75657681662256,16.32589775553142,6.8573454204206765,
1155,9.421480254175298,20.98847319865951,7.893722466854061,
1156,9.040205038256264,25.45549619547995,9.043065079891958,
1157,7.664651237296684,14.952589280037065,7.466982263958712,
1158,7.275006323932282,15.889735040653573,6.661986833631941,
1159,9.146919401901915,20.561989785305013,7.2596227481437445,
1160,7.743570797399375,20.858611206530714,8.128132331249892,
1161,,,,
