success,function_name,was_cold,worker_duration_us,code_duration_sec,e2e_duration_us,tid
true,json_dumps_loads-0,true,818488,0.748368501663208,1149384,95947be9tobdf9to2f67to01f8to2505c9fec860
true,json_dumps_loads-0,true,296582,0.23633313179016113,604023,af66c5e6tob640tofb8ato69e1to23f11093dc35
true,json_dumps_loads-0,true,337153,0.2883884906768799,658710,db7447adtoc59ato2e4eto047ato10021d3fa4fc
true,json_dumps_loads-0,true,234642,0.17699074745178223,519920,73839c29to1701tof1c7to8432toa2da940b0851
true,json_dumps_loads-0,true,132418,0.07785725593566895,403834,a21411d1to350bto94dctof39bto2062414e0229
true,json_dumps_loads-0,false,86131,0.08132481575012207,221746,c48c20c3toc9e0to5ea4toa4a7toe402a0dda4ec
true,json_dumps_loads-0,false,108080,0.10538125038146973,127989,a8e0e545toc89atoee79to0c76to8dbaea229d62
true,json_dumps_loads-0,false,75054,0.07359099388122559,95667,2566d499tod4b8to7cc0to0dbfto0f7022fa8ab7
true,json_dumps_loads-0,false,216178,0.21336674690246585,222120,aa837eafto6fedto6204toa19eto10902d092f2f
true,json_dumps_loads-0,false,98873,0.09673452377319336,103944,4b7ecfaetof322toac28to67fato676c5bb8ed76
true,json_dumps_loads-0,false,187028,0.1834430694580078,193098,3985b57cto940atob1fftoc0c7to213a1eb5109e
true,json_dumps_loads-0,false,243350,0.24035000801086423,249778,a092ed16to01fctof580to6a38to43e66a0d3aa9
true,json_dumps_loads-0,false,257257,0.25307202339172363,265364,cf886f16to8a7etoccbatoc36ctof57fdf245e63
true,json_dumps_loads-0,false,180900,0.17716121673583984,187978,13092525to3568to9995to6d5cto6117804f3c0a
true,json_dumps_loads-0,false,610671,0.6066255569458008,618456,a3fbddf3to7214toa8aetocdbctoa9a42d830466
true,json_dumps_loads-0,false,94764,0.09139561653137208,101687,0429ad14toa1b5to0552to8b7fto9719180349a9
true,json_dumps_loads-0,false,78114,0.07433891296386719,85733,629c6a87to9d97to348eto5c29to568f6045226f
true,json_dumps_loads-0,false,208006,0.20393633842468264,216292,b0f350dbto0beeto2a16to6ae6to5a5b44c19464
