timestamp,sensor,target,socket,cpu,INSTRUCTION_RETIRED,LLC_MISSES,UNHALTED_CORE_CYCLES,UNHALTED_REFERENCE_CYCLES,time_enabled,time_running
1691276710846,sensor,all,0,3,6426,12,42391,139386,1060098,1060098
1691276710846,sensor,all,0,11,3525,4,26487,79404,1025643,1025643
1691276710846,sensor,all,0,10,3847,1,46495,151164,1024904,1024904
1691276710846,sensor,all,0,4,3602,1,31390,106158,1048987,1048987
1691276710846,sensor,all,0,5,5986,16,28459,79248,1034805,1034805
1691276710846,sensor,all,0,6,6236,9,41761,137436,1011358,1011358
1691276710846,sensor,all,0,7,3527,6,31786,71916,988851,988851
1691276710846,sensor,all,0,8,3599,6,33166,103896,963009,963009
1691276710846,sensor,all,0,9,6508,5,43400,96564,949243,949243
1691276710846,sensor,all,0,0,169564,798,830138,2676648,910840,910840
1691276710846,sensor,all,0,1,3183,1,18698,51636,883706,883706
1691276710846,sensor,all,0,2,6498,18,46035,148590,865540,865540
1691276711846,sensor,all,0,3,66905540,341628,34085810,60403278,970347211,970347211
1691276711846,sensor,all,0,11,12682018,302340,21241528,65611572,970316796,970316796
1691276711846,sensor,all,0,10,40891515,512013,24313417,75049182,970342011,970342011
1691276711846,sensor,all,0,4,40566847,293852,22295513,73718112,970346259,970346259
1691276711846,sensor,all,0,5,1145260,91409,4274527,15687126,970357298,970357298
1691276711846,sensor,all,0,6,21884167,202004,20822207,47873826,970333928,970333928
1691276711846,sensor,all,0,7,2772712,141504,6097591,16330548,970323600,970323600
1691276711846,sensor,all,0,8,101958703,542798,53995768,119998866,970290698,970290698
1691276711846,sensor,all,0,9,5615705,82414,6758117,22880754,970284354,970284354
1691276711846,sensor,all,0,0,10659733,334286,20899220,71128746,970269161,970269161
1691276711846,sensor,all,0,1,3229794,94958,5362370,20076732,970250759,970250759
1691276711846,sensor,all,0,2,6282330,112105,9491698,23785008,970180071,970180071
1691276712847,sensor,all,0,3,627823,22578,1093143,3691272,1970722665,1970722665
1691276712847,sensor,all,0,11,5672202,844884,19064057,70107102,1970702011,1970702011
1691276712847,sensor,all,0,10,38500754,120967,15506920,41387190,1970750721,1970750721
1691276712847,sensor,all,0,4,21963011,291911,14759660,49685688,1970747758,1970747758
1691276712847,sensor,all,0,5,45532799,412045,27943307,44754450,1970766935,1970766935
1691276712847,sensor,all,0,6,1558242,93282,3962444,14711814,1970754817,1970754817
1691276712847,sensor,all,0,7,1373761,162455,3710792,13617786,1970748463,1970748463
1691276712847,sensor,all,0,8,3125086,167150,6639838,24757824,1970718792,1970718792
1691276712847,sensor,all,0,9,1293182,52531,2048386,7673406,1970712374,1970712374
1691276712847,sensor,all,0,0,2362000,261963,8904618,32636136,1970684816,1970684816
1691276712847,sensor,all,0,1,59183398,234341,26673430,36570066,1970666594,1970666594
1691276712847,sensor,all,0,2,1078543,113357,3840388,14173614,1970605285,1970605285
1691276713847,sensor,all,0,3,523963,17958,728736,2714400,2971112192,2971112192
1691276713847,sensor,all,0,11,5365739,873721,18516217,68090568,2971097809,2971097809
1691276713847,sensor,all,0,10,37531205,110996,14951707,40014858,2971135507,2971135507
1691276713847,sensor,all,0,4,8614211,244616,9460881,35008428,2971137952,2971137952
1691276713847,sensor,all,0,5,1184090,157101,4445300,16671096,2971167759,2971167759
1691276713847,sensor,all,0,6,580527,45072,2432191,9060870,2971164946,2971164946
1691276713847,sensor,all,0,7,1502180,181114,3478112,13041210,2971189282,2971189282
1691276713847,sensor,all,0,8,1955522,134211,4634865,17361240,2971175246,2971175246
1691276713847,sensor,all,0,9,1250433,45099,1935960,7258914,2971169488,2971169488
1691276713847,sensor,all,0,0,2221097,231734,8401163,31431660,2971143951,2971143951
1691276713847,sensor,all,0,1,59285704,262756,27134863,35794668,2971117127,2971117127
1691276713847,sensor,all,0,2,982762,116545,3410353,12787476,2971030314,2971030314
1691276714847,sensor,all,0,3,60694841,271224,28518516,41885922,3971568232,3971568232
1691276714847,sensor,all,0,11,41588100,514759,26393430,97666374,3971553597,3971553597
1691276714847,sensor,all,0,10,41572055,145924,18130324,52031616,3971603350,3971603350
1691276714847,sensor,all,0,4,11765374,251443,10591792,39372684,3971592883,3971592883
1691276714847,sensor,all,0,5,1448213,132696,4689781,17581668,3971631039,3971631039
1691276714847,sensor,all,0,6,4012492,68514,8761279,32827158,3971626109,3971626109
1691276714847,sensor,all,0,7,2318889,182618,5334833,20010354,3971616296,3971616296
1691276714847,sensor,all,0,8,4251401,85739,5537386,20762040,3971599740,3971599740
1691276714847,sensor,all,0,9,4435556,105069,5574132,20908602,3971588610,3971588610
1691276714847,sensor,all,0,0,20852395,464230,21509372,80496936,3971568479,3971568479
1691276714847,sensor,all,0,1,1013626,30774,2921685,10961652,3971541928,3971541928
1691276714847,sensor,all,0,2,3183478,130062,6316766,23568870,3971483992,3971483992
1691276715848,sensor,all,0,3,639689,35587,1222466,4546152,4971910295,4971910295
1691276715848,sensor,all,0,11,6350382,850986,18571518,66176058,4971879893,4971879893
1691276715848,sensor,all,0,10,54711415,255604,30521128,66875952,4971939992,4971939992
1691276715848,sensor,all,0,4,8346511,268757,10266101,37561290,4971923531,4971923531
1691276715848,sensor,all,0,5,21131535,164508,14703152,31309980,4971982787,4971982787
1691276715848,sensor,all,0,6,61102951,324691,30508029,50347284,4971976337,4971976337
1691276715848,sensor,all,0,7,1975377,122285,4426163,14144910,4971971496,4971971496
1691276715848,sensor,all,0,8,4822755,238459,10641547,37473228,4971953898,4971953898
1691276715848,sensor,all,0,9,2795048,80551,4521883,14852604,4971944094,4971944094
1691276715848,sensor,all,0,0,12789620,503253,18560393,68796312,4971920774,4971920774
1691276715848,sensor,all,0,1,1735992,57637,4216027,12401064,4971894791,4971894791
1691276715848,sensor,all,0,2,6350399,188286,10440039,33145866,4971832455,4971832455
1691276716848,sensor,all,0,3,852835,27306,1222080,4570098,5972264989,5972264989
1691276716848,sensor,all,0,11,3970733,712684,15044845,55160508,5972257489,5972257489
1691276716848,sensor,all,0,10,38861042,183129,17496801,49216752,5972290905,5972290905
1691276716848,sensor,all,0,4,8405197,197697,8181335,30485364,5972292103,5972292103
1691276716848,sensor,all,0,5,1141686,79835,3893633,14554332,5972320953,5972320953
1691276716848,sensor,all,0,6,1236965,66594,4459276,16674216,5972310174,5972310174
1691276716848,sensor,all,0,7,1882502,127909,4005940,15004392,5972301212,5972301212
1691276716848,sensor,all,0,8,3596487,336671,11692846,43527744,5972284913,5972284913
1691276716848,sensor,all,0,9,1585337,99035,2940389,11001276,5972278473,5972278473
1691276716848,sensor,all,0,0,4147386,251864,10028417,36797670,5972251369,5972251369
1691276716848,sensor,all,0,1,59317720,270945,26891441,40760304,5972224998,5972224998
1691276716848,sensor,all,0,2,1090107,115102,3991329,14862666,5972161407,5972161407
1691276717849,sensor,all,0,3,638717,45473,1142488,4246008,6972602498,6972602498
1691276717849,sensor,all,0,11,4949862,962919,19775549,72761052,6972592414,6972592414
1691276717849,sensor,all,0,10,37672994,137148,16473944,46094412,6972625740,6972625740
1691276717849,sensor,all,0,4,13066010,300008,11243848,41941146,6972625773,6972625773
1691276717849,sensor,all,0,5,1416653,65448,2643679,9903348,6972644577,6972644577
1691276717849,sensor,all,0,6,1079288,66368,3274389,12224706,6972629689,6972629689
1691276717849,sensor,all,0,7,273832,21356,863516,3226236,6972615372,6972615372
1691276717849,sensor,all,0,8,3692534,275991,10384610,38877072,6972580422,6972580422
1691276717849,sensor,all,0,9,1652840,113758,3028268,11353446,6972611995,6972611995
1691276717849,sensor,all,0,0,2775909,141373,5947935,22177896,6972600069,6972600069
1691276717849,sensor,all,0,1,59304750,266374,27334025,36351822,6972574771,6972574771
1691276717849,sensor,all,0,2,864032,103768,3198378,11991096,6972520228,6972520228
1691276718849,sensor,all,0,3,4344936,126021,4850914,18172518,7972919986,7972919986
1691276718849,sensor,all,0,11,6013335,835393,22330289,82537182,7972894902,7972894902
1691276718849,sensor,all,0,10,42663774,211868,21932220,66200004,7972964095,7972964095
1691276718849,sensor,all,0,4,7261791,165088,6117052,22799790,7972956744,7972956744
1691276718849,sensor,all,0,5,715235,44458,1636678,6127758,7972991651,7972991651
1691276718849,sensor,all,0,6,2686598,203844,8389045,31417854,7972994456,7972994456
1691276718849,sensor,all,0,7,2521422,117254,3973913,14896518,7972983288,7972983288
1691276718849,sensor,all,0,8,11117372,424422,18556701,69617340,7972953414,7972953414
1691276718849,sensor,all,0,9,1626622,50997,3098311,11616696,7972936994,7972936994
1691276718849,sensor,all,0,0,5212398,235921,11019306,41246244,7972916164,7972916164
1691276718849,sensor,all,0,1,60624900,295216,30144040,52286754,7972889651,7972889651
1691276718849,sensor,all,0,2,6173247,173235,9190452,34383570,7972829095,7972829095
1691276719849,sensor,all,0,3,65298016,414070,31874416,53044602,8973220757,8973220757
1691276719849,sensor,all,0,11,6494240,1002987,20853536,77037870,8973211023,8973211023
1691276719849,sensor,all,0,10,41256201,203982,19264724,55501758,8973237238,8973237238
1691276719849,sensor,all,0,4,7550984,100803,5149447,19057740,8973238541,8973238541
1691276719849,sensor,all,0,5,1802852,200994,5664788,21241272,8973269273,8973269273
1691276719849,sensor,all,0,6,2102834,182988,7154494,26114946,8973252767,8973252767
1691276719849,sensor,all,0,7,897516,51331,1786996,6678204,8973246646,8973246646
1691276719849,sensor,all,0,8,4620899,232613,8519216,31510440,8973220780,8973220780
1691276719849,sensor,all,0,9,2994585,84663,3712690,13894998,8973212608,8973212608
1691276719849,sensor,all,0,0,1869274,243589,7846857,29447886,8973185564,8973185564
1691276719849,sensor,all,0,1,1060518,55143,2564860,9621690,8973159444,8973159444
1691276719849,sensor,all,0,2,1441138,139799,4938519,18395832,8973100719,8973100719
1691276720850,sensor,all,0,3,4673412,65226,2932683,10985052,9973656880,9973656880
1691276720850,sensor,all,0,11,5111411,991717,22463665,74596470,9973643354,9973643354
1691276720850,sensor,all,0,10,38356707,142880,16848198,46493460,9973695387,9973695387
1691276720850,sensor,all,0,4,7308888,77324,4146705,15266394,9973684661,9973684661
1691276720850,sensor,all,0,5,1560169,180449,5047970,18774522,9973733333,9973733333
1691276720850,sensor,all,0,6,1611331,209624,6029646,22594572,9973726172,9973726172
1691276720850,sensor,all,0,7,873654,76324,1948794,7303764,9973721127,9973721127
1691276720850,sensor,all,0,8,1612596,158737,5224742,19574724,9973706708,9973706708
1691276720850,sensor,all,0,9,1181455,38429,1727484,6459882,9973697093,9973697093
1691276720850,sensor,all,0,0,2893621,270953,8854704,33108816,9973678541,9973678541
1691276720850,sensor,all,0,1,59334771,271862,27331259,37015602,9973652448,9973652448
1691276720850,sensor,all,0,2,790765,93167,3020964,11324508,9973566061,9973566061
1691276721850,sensor,all,0,3,6492285,168328,7864646,29469726,10974067952,10974067952
1691276721850,sensor,all,0,11,4266062,823461,19323983,69947358,10974064063,10974064063
1691276721850,sensor,all,0,10,42417555,231734,22716028,69679896,10974119353,10974119353
1691276721850,sensor,all,0,4,7944931,132885,6435515,23955750,10974103457,10974103457
1691276721850,sensor,all,0,5,1703347,173236,5292218,19835400,10974159669,10974159669
1691276721850,sensor,all,0,6,2998044,188824,8483954,31684848,10974161056,10974161056
1691276721850,sensor,all,0,7,59610434,275361,27922191,40235052,10974167196,10974167196
1691276721850,sensor,all,0,8,8352428,281191,12013793,45058260,10974154502,10974154502
1691276721850,sensor,all,0,9,2415441,62241,5086079,19043778,10974138290,10974138290
1691276721850,sensor,all,0,0,2320858,320194,9780519,36678798,10974128827,10974128827
1691276721850,sensor,all,0,1,2297101,71372,4349026,16318224,10974102415,10974102415
1691276721850,sensor,all,0,2,1971955,120566,5958412,22347468,10974039530,10974039530
1691276722850,sensor,all,0,3,59337116,248362,26814542,34569912,11974527899,11974527899
1691276722850,sensor,all,0,11,1852573,342268,10201208,37274718,11974511959,11974511959
1691276722850,sensor,all,0,10,42946143,153888,17727721,49824450,11974573360,11974573360
1691276722850,sensor,all,0,4,627188,90293,2625813,9762402,11974568201,11974568201
1691276722850,sensor,all,0,5,1559411,166031,4979987,18197244,11974610913,11974610913
1691276722850,sensor,all,0,6,1337854,184310,5903150,21758646,11974596923,11974596923
1691276722850,sensor,all,0,7,883546,74052,2060549,7717398,11974598768,11974598768
1691276722850,sensor,all,0,8,3088085,146336,5564791,20872176,11974586328,11974586328
1691276722850,sensor,all,0,9,1284469,44729,2008150,7525206,11974581826,11974581826
1691276722850,sensor,all,0,0,5014133,902469,20621621,76164348,11974555295,11974555295
1691276722850,sensor,all,0,1,7793165,116897,5421931,19996080,11974528943,11974528943
1691276722850,sensor,all,0,2,633749,62140,2613781,9702264,11974459716,11974459716
1691276723851,sensor,all,0,3,61834588,258492,50496971,53845896,12975011695,12975011695
1691276723851,sensor,all,0,11,47089924,825477,55623855,91763490,12974996277,12974996277
1691276723851,sensor,all,0,10,87724546,293145,50736824,79139112,12975059455,12975059455
1691276723851,sensor,all,0,4,24836168,418753,36620142,52900146,12975044340,12975044340
1691276723851,sensor,all,0,5,153569522,1251316,127340870,121602546,12975096284,12975096284
1691276723851,sensor,all,0,6,67271172,449238,48252899,64202034,12975101649,12975101649
1691276723851,sensor,all,0,7,43432435,269510,33313003,45916572,12975249335,12975249335
1691276723851,sensor,all,0,8,111993127,611510,75107247,95970810,12975210689,12975210689
1691276723851,sensor,all,0,9,16120747,176620,18551833,29598660,12975239460,12975239460
1691276723851,sensor,all,0,0,51785108,936418,51728770,97175286,12975228422,12975228422
1691276723851,sensor,all,0,1,195449048,444842,90905283,95251182,12975203429,12975203429
1691276723851,sensor,all,0,2,22369485,235112,28369771,38837448,12975143715,12975143715
1691276724851,sensor,all,0,3,60000833,336964,28053160,40112982,13975459457,13975459457
1691276724851,sensor,all,0,11,2757133,394092,10224898,37698648,13975444449,13975444449
1691276724851,sensor,all,0,10,37071604,124842,14607152,38986428,13975503884,13975503884
1691276724851,sensor,all,0,4,827696,111393,3212314,12037896,13975495842,13975495842
1691276724851,sensor,all,0,5,1626237,158721,5080975,19050486,13975537835,13975537835
1691276724851,sensor,all,0,6,3289461,227246,7350198,27505140,13975536028,13975536028
1691276724851,sensor,all,0,7,759687,62649,1725974,6465576,13975532492,13975532492
1691276724851,sensor,all,0,8,2693161,148001,5481352,20533734,13975517394,13975517394
1691276724851,sensor,all,0,9,1556628,130182,3205244,12013482,13975510409,13975510409
1691276724851,sensor,all,0,0,3329219,728786,14629146,54332382,13975498587,13975498587
1691276724851,sensor,all,0,1,6842404,113525,4112666,15097758,13975472438,13975472438
1691276724851,sensor,all,0,2,569788,37640,2421814,8953230,13975411863,13975411863
1691276725852,sensor,all,0,3,618470,22927,1019658,3783624,14975965201,14975965201
1691276725852,sensor,all,0,11,5598568,950444,20893288,77412660,14975950484,14975950484
1691276725852,sensor,all,0,10,37676398,138409,16840007,46834632,14975996029,14975996029
1691276725852,sensor,all,0,4,1029587,158042,3956707,14823198,14975988346,14975988346
1691276725852,sensor,all,0,5,1732659,191164,5524738,20601516,14976026912,14976026912
1691276725852,sensor,all,0,6,1283420,163738,4906089,18393960,14976026378,14976026378
1691276725852,sensor,all,0,7,189430,12981,459084,1694472,14976019721,14976019721
1691276725852,sensor,all,0,8,1708817,108196,3973366,14879202,14976003565,14976003565
1691276725852,sensor,all,0,9,1681528,156954,3557459,13296582,14975997088,14975997088
1691276725852,sensor,all,0,0,588136,57944,2834250,10490454,14975971936,14975971936
1691276725852,sensor,all,0,1,66693248,341311,30078080,48712560,14975945177,14975945177
1691276725852,sensor,all,0,2,707706,75496,2694882,10081734,14975858697,14975858697
1691276726852,sensor,all,0,3,11932858,197209,9399066,35218170,15976458775,15976458775
1691276726852,sensor,all,0,11,9870135,924025,25169691,92913678,15976450403,15976450403
1691276726852,sensor,all,0,10,41407190,155135,18720732,54227862,15976486706,15976486706
1691276726852,sensor,all,0,4,1548039,140161,5221892,18768594,15976483988,15976483988
1691276726852,sensor,all,0,5,1661306,175312,5258982,19701474,15976502510,15976502510
1691276726852,sensor,all,0,6,2367443,200567,7265564,27043614,15976503883,15976503883
1691276726852,sensor,all,0,7,2591549,105640,4072805,15254538,15976499454,15976499454
1691276726852,sensor,all,0,8,5488800,173839,8533846,32006988,15976474857,15976474857
1691276726852,sensor,all,0,9,1821918,120016,3905571,14649414,15976469280,15976469280
1691276726852,sensor,all,0,0,3096517,91239,6298863,23459124,15976440117,15976440117
1691276726852,sensor,all,0,1,66966167,337588,32156372,56079426,15976414043,15976414043
1691276726852,sensor,all,0,2,3326876,116713,7164654,26852826,15976337053,15976337053
1691276727853,sensor,all,0,3,834622,70831,1841784,6873672,16976965266,16976965266
1691276727853,sensor,all,0,11,5587933,935502,19095871,70064046,16976942733,16976942733
1691276727853,sensor,all,0,10,56994763,109075,19099495,55522116,16976972482,16976972482
1691276727853,sensor,all,0,4,1542842,126365,3774461,13972218,16976970758,16976970758
1691276727853,sensor,all,0,5,10211115,245887,8434893,31640544,16977005877,16977005877
1691276727853,sensor,all,0,6,1283774,184394,5441039,20382648,16976989312,16976989312
1691276727853,sensor,all,0,7,261686,30184,897300,3343470,16976981232,16976981232
1691276727853,sensor,all,0,8,1274193,81461,3483824,12504804,16976956401,16976956401
1691276727853,sensor,all,0,9,1505018,118120,2989525,11210394,16976956192,16976956192
1691276727853,sensor,all,0,0,899534,69644,3952830,14606592,16976927981,16976927981
1691276727853,sensor,all,0,1,65837471,345417,29969905,49443966,16976901602,16976901602
1691276727853,sensor,all,0,2,589763,47180,2274978,8445294,16976840596,16976840596
1691276728853,sensor,all,0,3,3375116,103923,3872328,14500200,17977415836,17977415836
1691276728853,sensor,all,0,11,7971883,928726,22974749,84533280,17977409163,17977409163
1691276728853,sensor,all,0,10,36783419,87344,14232501,37061076,17977458778,17977458778
1691276728853,sensor,all,0,4,985302,92685,3936529,14725308,17977451173,17977451173
1691276728853,sensor,all,0,5,1924551,192606,6295403,23285262,17977475194,17977475194
1691276728853,sensor,all,0,6,1974918,188767,6551497,24558144,17977462289,17977462289
1691276728853,sensor,all,0,7,4633296,147582,5613594,21031920,17977465751,17977465751
1691276728853,sensor,all,0,8,7144585,279748,10697419,40104324,17977446334,17977446334
1691276728853,sensor,all,0,9,2118133,142424,4757020,17840862,17977439822,17977439822
1691276728853,sensor,all,0,0,1340020,114652,6011013,22047948,17977415122,17977415122
1691276728853,sensor,all,0,1,65985787,349879,29689536,50376924,17977388976,17977388976
1691276728853,sensor,all,0,2,1603559,87816,4904460,18393960,17977325577,17977325577
1691276729854,sensor,all,0,3,11202364,264676,9193511,34453926,18977751350,18977751350
