,0
1062,-159.38743595268824
1063,-167.44033115623577
1064,-156.2759674344503
1065,-184.7035026257314
1066,-207.24790857799508
1067,-272.48574273866336
1068,-285.10155143923356
1069,-282.6158100066292
1070,-311.0334993583722
1071,-286.3642332646541
1072,-309.55125241388123
1073,
