timestamp,sensor,target,socket,cpu,INSTRUCTION_RETIRED,UNHALTED_CORE_CYCLES,time_enabled,time_running
1692831082258,sensor,all,0,13,7016,45997,2082511,2082511
1692831082258,sensor,all,0,12,10650,85260,2065530,2065530
1692831082258,sensor,all,0,15,10699,55020,1963553,1963553
1692831082258,sensor,all,0,14,10382,53452,1930258,1930258
1692831082258,sensor,all,0,17,167246,1862899,1912511,1912511
1692831082258,sensor,all,0,0,16796,74012,1873783,1873783
1692831082258,sensor,all,0,16,3470,33780,1908643,1908643
1692831082258,sensor,all,0,1,10762,49863,1837807,1837807
1692831082258,sensor,all,0,19,491189,1823767,1873789,1873789
1692831082258,sensor,all,0,2,10619,59701,1809508,1809508
1692831082258,sensor,all,0,18,3493,32253,1855079,1855079
1692831082258,sensor,all,0,3,3446,31896,1903961,1903961
1692831082258,sensor,all,0,22,3514,31994,1929163,1929163
1692831082258,sensor,all,0,4,10714,49555,1865451,1865451
1692831082258,sensor,all,0,5,3479,33365,1886696,1886696
1692831082258,sensor,all,0,23,10629,35170,1853527,1853527
1692831082258,sensor,all,0,20,59470,167586,1887875,1887875
1692831082258,sensor,all,0,6,10503,51289,1850547,1850547
1692831082258,sensor,all,0,7,3387,32924,1794475,1794475
1692831082258,sensor,all,0,21,34992,133897,1823350,1823350
1692831082258,sensor,all,0,8,3443,31961,1850123,1850123
1692831082258,sensor,all,0,9,3429,31455,1825931,1825931
1692831082258,sensor,all,0,11,3431,52205,1806628,1806628
1692831082258,sensor,all,0,10,3492,32838,1840393,1840393
1692831083259,sensor,all,0,13,506685,1352303,968210797,968210797
1692831083259,sensor,all,0,12,204951,863662,968179448,968179448
1692831083259,sensor,all,0,15,145823,615178,968125214,968125214
1692831083259,sensor,all,0,14,333206950,131973346,968096464,968096464
1692831083259,sensor,all,0,17,494504,2643779,968078907,968078907
1692831083259,sensor,all,0,0,2269575,3669920,968088867,968088867
1692831083259,sensor,all,0,16,611484,1466099,968138190,968138190
1692831083259,sensor,all,0,1,1223330,4961583,968078159,968078159
1692831083259,sensor,all,0,19,774300,4800202,968118104,968118104
1692831083259,sensor,all,0,2,571342,7757293,968073404,968073404
