timestamp,sensor,target,socket,cpu,RAPL_ENERGY_PKG,time_enabled,time_running
1692831082258,sensor,all,0,21,172490752,1753389,1753389
1692831083259,sensor,all,0,21,90503643136,968198702,968198702
1692831084259,sensor,all,0,21,87938564096,1968514706,1968514706
1692831085259,sensor,all,0,21,89347325952,2968838916,2968838916
1692831086260,sensor,all,0,21,85641396224,3969064436,3969064436
1692831087260,sensor,all,0,21,93392732160,4969413775,4969413775
1692831088260,sensor,all,0,21,101420367872,5969714250,5969714250
1692831089261,sensor,all,0,21,109153091584,6969776920,6969776920
1692831090261,sensor,all,0,21,108240568320,7970166792,7970166792
1692831091261,sensor,all,0,21,100686626816,8970533955,8970533955
1692831092262,sensor,all,0,21,123552923648,9970482542,9970482542
1692831093263,sensor,all,0,21,229380456448,10971209568,10971209568
1692831094265,sensor,all,0,21,287590055936,11972842366,11972842366
1692831095266,sensor,all,0,21,322364243968,12974094195,12974094195
1692831096268,sensor,all,0,21,350105370624,13975875286,13975875286
1692831097270,sensor,all,0,21,405389443072,14977989068,14977989068
1692831098272,sensor,all,0,21,441830604800,15980319859,15980319859
1692831099274,sensor,all,0,21,458769563648,16982331026,16982331026
1692831100276,sensor,all,0,21,455853735936,17984880897,17984880897
1692831101558,sensor,all,0,21,632807751680,19267922930,19267922930
1692831102560,sensor,all,0,21,499138428928,20268670259,20268670259
1692831103562,sensor,all,0,21,343674454016,21270195626,21270195626
1692831104564,sensor,all,0,21,428795232256,22272565786,22272565786
1692831105567,sensor,all,0,21,432589242368,23274928288,23274928288
1692831106569,sensor,all,0,21,393456910336,24277474667,24277474667
1692831107571,sensor,all,0,21,281865093120,25279372497,25279372497
1692831108573,sensor,all,0,21,276814364672,26281239812,26281239812
1692831109575,sensor,all,0,21,268125077504,27282915472,27282915472
1692831110576,sensor,all,0,21,362422992896,28285060501,28285060501
1692831111578,sensor,all,0,21,377240682496,29286747773,29286747773
1692831112580,sensor,all,0,21,379276230656,30288655813,30288655813
1692831113582,sensor,all,0,21,308783349760,31290444299,31290444299
1692831114584,sensor,all,0,21,336448716800,32292176729,32292176729
1692831115589,sensor,all,0,21,405836136448,33296676467,33296676467
1692831116591,sensor,all,0,21,410698121216,34298863921,34298863921
1692831117593,sensor,all,0,21,339576094720,35300944787,35300944787
1692831118595,sensor,all,0,21,380239609856,36303012827,36303012827
1692831119596,sensor,all,0,21,345776586752,37304917683,37304917683
