timestamp,rapl_uj,rapl_uj_diff
2023-08-23 18:00:47.35883638,236251193150,51052483
2023-08-23 18:00:48.359729114,236302245633,30043440
2023-08-23 18:00:49.360412111,236332289073,38720775
2023-08-23 18:00:50.361078598,236371009848,39411558
2023-08-23 18:00:51.361824138,236410421406,32673174
2023-08-23 18:00:52.362664758,236443094580,30244728
2023-08-23 18:00:53.363241822,236473339308,29706364
2023-08-23 18:00:54.364057313,236503045672,29827736
2023-08-23 18:00:55.364783941,236532873408,33797952
2023-08-23 18:00:56.365376193,236566671360,37195367
2023-08-23 18:00:57.366092915,236603866727,36936349
2023-08-23 18:00:58.366758784,236640803076,36089459
2023-08-23 18:00:59.367564505,236676892535,38344681
2023-08-23 18:01:00.367825004,236715237216,72613944
2023-08-23 18:01:01.367443146,236787851160,92111691
2023-08-23 18:01:02.368795626,236879962851,104190432
2023-08-23 18:01:03.36905354,236984153283,120803433
2023-08-23 18:01:04.36917368,237104956716,115282524
2023-08-23 18:01:05.36978992,237220239240,137037366
2023-08-23 18:01:06.370730938,237357276606,148871140
2023-08-23 18:01:07.371178657,237506147746,153124688
2023-08-23 18:01:08.3722216,237659272434,150622422
2023-08-23 18:01:09.372714936,237809894856,153407361
2023-08-23 18:01:10.373240121,237963302217,145241065
2023-08-23 18:01:11.374464857,238108543282,137738657
2023-08-23 18:01:12.37447992,238246281939,152167917
2023-08-23 18:01:13.374932812,238398449856,163363524
2023-08-23 18:01:14.375671131,238561813380,132625656
2023-08-23 18:01:15.376949031,238694439036,117361078
2023-08-23 18:01:16.377446515,238811800114,115617991
2023-08-23 18:01:17.377526508,238927418105,150516277
2023-08-23 18:01:18.378473929,239077934382,164261250
2023-08-23 18:01:19.379276499,239242195632,170929656
2023-08-23 18:01:20.380039792,239413125288,183263412
2023-08-23 18:01:21.38130951,239596388700,164582492
2023-08-23 18:01:22.381763371,239760971192,169587488
2023-08-23 18:01:23.382047237,239930558680,171581468
2023-08-23 18:01:24.382296035,240102140148,153497296
2023-08-23 18:01:25.382639008,240255637444,133987919
2023-08-23 18:01:26.382954657,240389625363,144372765
2023-08-23 18:01:27.383117431,240533998128,151042101
2023-08-23 18:01:28.383659361,240685040229,158989453
2023-08-23 18:01:29.383494708,240844029682,166352750
2023-08-23 18:01:30.38477243,241010382432,179771646
2023-08-23 18:01:31.385143664,241190154078,160130698
2023-08-23 18:01:32.385424322,241350284776,157468026
2023-08-23 18:01:33.386050288,241507752802,126510922
2023-08-23 18:01:34.386512309,241634263724,128326092
2023-08-23 18:01:35.38687741,241762589816,108638936
2023-08-23 18:01:36.386817321,241871228752,113885880
2023-08-23 18:01:37.388087319,241985114632,116305133
2023-08-23 18:01:38.388424196,242101419765,134386971
2023-08-23 18:01:39.388717869,242235806736,138721770
2023-08-23 18:01:40.389257157,242374528506,138892130
2023-08-23 18:01:41.389652835,242513420636,159214780
2023-08-23 18:01:42.389795837,242672635416,165156512
2023-08-23 18:01:43.391142425,242837791928,162142225
2023-08-23 18:01:44.391271918,242999934153,158755104
2023-08-23 18:01:45.392656064,243158689257,166651683
2023-08-23 18:01:46.392847885,243325340940,168900908
2023-08-23 18:01:47.393134372,243494241848,161153608
2023-08-23 18:01:48.393431274,243655395456,170511724
2023-08-23 18:01:49.393721706,243825907180,167013767
2023-08-23 18:01:50.394002759,243992920947,167456916
2023-08-23 18:01:51.394532998,244160377863,150311196
2023-08-23 18:01:52.394854283,244310689059,149902041
2023-08-23 18:01:53.395102744,244460591100,147176602
2023-08-23 18:01:54.395394238,244607767702,154692140
2023-08-23 18:01:55.39537969,244762459842,182221954
2023-08-23 18:01:56.396598563,244944681796,194893664
2023-08-23 18:01:57.396732712,245139575460,191624406
2023-08-23 18:01:58.39701192,245331199866,176823918
2023-08-23 18:01:59.397512219,245508023784,142977969
2023-08-23 18:02:00.398123688,245651001753,120835785
2023-08-23 18:02:01.398639834,245771837538,139325931
2023-08-23 18:02:02.399060341,245911163469,147926947
2023-08-23 18:02:03.399506247,246059090416,144268604
2023-08-23 18:02:04.399738924,246203359020,149606318
2023-08-23 18:02:05.400157949,246352965338,141730406
2023-08-23 18:02:06.400807578,246494695744,126828704
2023-08-23 18:02:07.401447083,246621524448,134240656
2023-08-23 18:02:08.401948609,246755765104,142192966
2023-08-23 18:02:09.402382768,246897958070,146832376
2023-08-23 18:02:10.402899416,247044790446,157923666
2023-08-23 18:02:11.402907207,247202714112,160484319
2023-08-23 18:02:12.404363787,247363198431,145989561
2023-08-23 18:02:13.404664865,247509187992,145528768
2023-08-23 18:02:14.405331676,247654716760,139079940
2023-08-23 18:02:15.405939828,247793796700,136896836
2023-08-23 18:02:16.405658767,247930693536,148276710
2023-08-23 18:02:17.40704695,248078970246,145619898
2023-08-23 18:02:18.407154937,248224590144,132174684
2023-08-23 18:02:19.40748668,248356764828,129771276
2023-08-23 18:02:20.407726195,248486536104,152008680
2023-08-23 18:02:21.408142832,248638544784,161588871
2023-08-23 18:02:22.408505277,248800133655,144579625
2023-08-23 18:02:23.409115484,248944713280,132159464
2023-08-23 18:02:24.409511936,249076872744,133763637
2023-08-23 18:02:25.409903985,249210636381,161366755
2023-08-23 18:02:26.410231955,249372003136,161817575
2023-08-23 18:02:27.41072417,249533820711,164645817
2023-08-23 18:02:28.4106628,249698466528,158531736
2023-08-23 18:02:29.411968509,249856998264,167928792
2023-08-23 18:02:30.41230906,250024927056,176088984
2023-08-23 18:02:31.412698687,250201016040,178210968
2023-08-23 18:02:32.41284394,250379227008,173270418
2023-08-23 18:02:33.414059306,250552497426,171606730
2023-08-23 18:02:34.414530238,250724104156,155079268
2023-08-23 18:02:35.415141905,250879183424,169216838
2023-08-23 18:02:36.415604164,251048400262,165549502
2023-08-23 18:02:37.416006943,251213949764,127770205
2023-08-23 18:02:38.416363184,251341719969,129401145
2023-08-23 18:02:39.416936112,251471121114,153743778
2023-08-23 18:02:40.417157169,251624864892,168139780
2023-08-23 18:02:41.416738557,251793004672,157333197
2023-08-23 18:02:42.418262072,251950337869,157139999
2023-08-23 18:02:43.41887298,252107477868,124125162
2023-08-23 18:02:44.419449137,252231603030,116761086
2023-08-23 18:02:45.419763811,252348364116,108965956
2023-08-23 18:02:46.420260928,252457330072,115045064
2023-08-23 18:02:47.420711314,252572375136,130538176
2023-08-23 18:02:48.420903735,252702913312,146064644
2023-08-23 18:02:49.421532739,252848977956,158392944
2023-08-23 18:02:50.4219101,253007370900,176517792
2023-08-23 18:02:51.422298824,253183888692,178125046
2023-08-23 18:02:52.422746957,253362013738,179197898
2023-08-23 18:02:53.423038336,253541211636,173091504
2023-08-23 18:02:54.423477501,253714303140,177623000
2023-08-23 18:02:55.423573421,253891926140,171079549
2023-08-23 18:02:56.424867927,254063005689,138522903
2023-08-23 18:02:57.425438115,254201528592,141977672
2023-08-23 18:02:58.426119902,254343506264,148069870
2023-08-23 18:02:59.426272875,254491576134,184928130
2023-08-23 18:03:00.426376533,254676504264,185830488
2023-08-23 18:03:01.427296834,254862334752,180248529
2023-08-23 18:03:02.428414872,255042583281,185922799
2023-08-23 18:03:03.428673932,255228506080,178216100
2023-08-23 18:03:04.429100596,255406722180,175740524
2023-08-23 18:03:05.429511974,255582462704,193370342
2023-08-23 18:03:06.429882212,255775833046,176196910
2023-08-23 18:03:07.430218304,255952029956,163964591
2023-08-23 18:03:08.4309995,256115994547,164612837
2023-08-23 18:03:09.431318379,256280607384,170023875
2023-08-23 18:03:10.431682236,256450631259,159187422
2023-08-23 18:03:11.43207706,256609818681,156287751
2023-08-23 18:03:12.432371465,256766106432,165000432
2023-08-23 18:03:13.432853928,256931106864,139470624
2023-08-23 18:03:14.43364121,257070577488,129608648
2023-08-23 18:03:15.434347597,257200186136,146593312
2023-08-23 18:03:16.434661343,257346779448,170145621
2023-08-23 18:03:17.434833958,257516925069,174399829
2023-08-23 18:03:18.435154014,257691324898,141425162
2023-08-23 18:03:19.435786541,257832750060,124942068
2023-08-23 18:03:20.435586938,257957692128,134553096
2023-08-23 18:03:21.437215758,258092245224,136876820
2023-08-23 18:03:22.437893315,258229122044,135700540
2023-08-23 18:03:23.438121263,258364822584,166616535
2023-08-23 18:03:24.438387594,258531439119,172023240
2023-08-23 18:03:25.438702134,258703462359,147172284
2023-08-23 18:03:26.439445767,258850634643,117041457
2023-08-23 18:03:27.439846536,258967676100,135050665
2023-08-23 18:03:28.440387082,259102726765,151675931
2023-08-23 18:03:29.440869084,259254402696,145312404
2023-08-23 18:03:30.441502704,259399715100,133863366
2023-08-23 18:03:31.442024076,259533578466,148341500
2023-08-23 18:03:32.442489914,259681919966,144889774
2023-08-23 18:03:33.442868574,259826809740,144320736
2023-08-23 18:03:34.443400231,259971130476,130837794
2023-08-23 18:03:35.44388362,260101968270,119957368
2023-08-23 18:03:36.44449318,260221925638,131377658
2023-08-23 18:03:37.445007792,260353303296,129606588
2023-08-23 18:03:38.445513181,260482909884,123107954
2023-08-23 18:03:39.446114739,260606017838,118324626
2023-08-23 18:03:40.446701879,260724342464,121220859
2023-08-23 18:03:41.447047397,260845563323,144461997
2023-08-23 18:03:42.447489867,260990025320,148158529
2023-08-23 18:03:43.44761166,261138183849,155414255
2023-08-23 18:03:44.44908741,261293598104,152180518
2023-08-23 18:03:45.449524992,261445778622,131833967
2023-08-23 18:03:46.449631239,261577612589,165815128
2023-08-23 18:03:47.450873043,261743427717,186412743
2023-08-23 18:03:48.451107305,261929840460,178449069
2023-08-23 18:03:49.451534359,262108289529,168236913
2023-08-23 18:03:50.451846388,262276526442,161111003
2023-08-23 18:03:51.452224572,262437637445,128615496
2023-08-23 18:03:52.452876979,262566252941,112535149
2023-08-23 18:03:53.45352366,262678788090,100810386
2023-08-23 18:03:54.454257999,262779598476,121576884
2023-08-23 18:03:55.454789011,262901175360,123933780
2023-08-23 18:03:56.455331865,263025109140,106767578
2023-08-23 18:03:57.455803478,263131876718,108836568
2023-08-23 18:03:58.456223046,263240713286,144521114
2023-08-23 18:03:59.456849514,263385234400,127726724
2023-08-23 18:04:00.457569989,263512961124,104053408
2023-08-23 18:04:01.458234825,263617014532,122843450
2023-08-23 18:04:02.458622319,263739857982,140704158
2023-08-23 18:04:03.45900979,263880562140,158880612
