minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,cp
1186,22.97252725690727,23.761923982334636,13.294740558803403,14.692158959859794,0.0
1188,23.011424983470757,23.252827609444477,13.063434328020797,20.975898384918438,0.0
1189,22.59246673139841,22.988255923656293,13.634843308714503,21.41296457024336,0.0
1190,21.841163995763427,23.278813091562277,12.944526532753565,25.511712476922757,0.0
1191,22.76669806174841,22.656402530818525,14.065664142895473,28.675195868992002,0.0
1192,21.760305500101932,22.310151213307076,12.677468563256118,29.832819756171645,0.0
1193,22.333242614741955,21.728567290563465,12.879478786100645,35.22548401281252,0.0
1194,21.278175962318283,21.108012922869023,12.359319800395905,37.959736068812184,0.0
1195,19.76732144473526,21.311274482243636,12.171409758152576,35.375774117223656,0.0
1196,20.185884976462972,21.85795401045223,12.222075336420811,36.88748196515831,0.0
1197,19.8175807867578,21.39943072644898,12.04674836396187,41.11032363504877,0.0
1198,,,,,
