minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,cp
1186,42.716842550530984,36.993925690891686,22.26860387806347,30.03936240808475,0.0
1188,42.97185937252546,36.35589610564346,21.97458863079519,43.07010460333459,0.0
1189,42.8918917931705,36.54062933201585,23.31763267008203,44.699541880160176,0.0
1190,40.31840312633479,35.97881253809283,21.52466831373416,51.782364590379395,0.0
1191,43.107632089107085,35.91728667740885,23.990379483623762,59.70012442948181,0.0
1192,38.75225948891304,33.26541948037985,20.337021059223666,58.41724465843919,0.0
1193,40.38677249654435,32.89856119166122,20.980141212345114,70.04208357560698,0.0
1194,37.85116052812108,31.437688338813633,19.80442001161952,74.24764979485437,0.0
1195,34.22970137267917,30.8974869573695,18.985363817064528,67.35594929375179,0.0
1196,35.51180792221944,32.19533481006378,19.36835336277442,71.35406544969348,0.0
1197,34.36959993945503,31.073094740848315,18.819861943891777,78.39519755822091,0.0
1198,,,,,
