minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,cp
1186,4.143049433333334,5.857731083333334,2.6635899166666674,2.4901547499999994,0.0
1188,3.65,3.2,2.066666666666667,2.8333333333333335,0.0
1189,3.066666666666667,3.35,2.433333333333333,2.55,0.0
1190,3.066666666666667,3.65,2.4166666666666665,3.6,0.0
1191,3.0166666666666666,3.1333333333333333,1.6333333333333333,2.816666666666667,0.0
1192,3.5833333333333335,3.816666666666667,1.8833333333333333,4.516666666666667,0.0
1193,3.3,3.5833333333333335,2.2,3.6166666666666667,0.0
1194,3.1666666666666665,3.283333333333333,2.783333333333333,4.466666666666667,0.0
1195,3.2,4.2,2.45,5.666666666666667,0.0
1196,3.433333333333333,3.7,1.8833333333333333,4.783333333333333,0.0
1197,3.3833333333333333,5.066666666666666,2.4833333333333334,5.1,0.0
1198,3.216666666666667,3.716666666666667,2.25,5.066666666666666,0.0
