seconds,perf_rapl,energy_ram,retired_instructions,igpm,voltage,current,power_factor,discard,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,x_rest
77133,5.26,,,13.161,,,,,,,,,2.699703,1.7,4.0,3.5,7.901
77134,3.67,,,13.161,,,,,103835865438.0,3377242.0,0.03315215,1.0,2.699703,1.7,4.0,3.0,9.491
77135,4.58,,,13.161,,,,,103839242680.0,3000404.0,0.049814449999999996,2.0,3.377242,1.7,0.0,2.5,8.581
77136,4.07,,,13.161,,,,,103842243084.0,5411334.0,0.06649191666666666,3.0,3.000404,1.7,0.0,2.4,9.091
77137,7.4,,,13.161,,,,,103847654418.0,4135644.0,0.08318481666666666,4.0,5.411334,1.7,1.0,2.3,5.760999999999999
77138,5.63,,,13.161,,,,,103851790062.0,3264258.0,0.09985493333333334,5.0,4.135644,1.7,1.0,2.2,7.531
77139,4.41,,,13.161,122.62,0.13735,0.7814,0.0,103855054320.0,2914821.0,0.1165471,6.0,3.264258,1.57,1.0,2.1,8.751
77140,3.97,,,12.007305578594352,122.66,0.15722,0.4468,0.0,103857969141.0,3161937.0,0.133223,7.0,2.914821,1.57,1.0,2.2,8.037305578594351
77141,4.32,,,11.865865345854532,122.66,0.17001,0.4216,0.0,103861131078.0,7640757.0,0.14989478333333334,8.0,3.161937,1.57,0.0,2.1,7.545865345854532
77142,10.38,,,12.274446976526301,122.64,0.16884,0.4128,0.0,103868771835.0,2998465.0,0.16656453333333332,9.0,7.640757,1.57,0.0,2.0,1.8944469765263001
77143,4.07,,,17.836804058934575,122.68,0.16838,0.4145,0.0,103871770300.0,3075600.0,0.18325604999999998,10.0,2.998465,1.68,4.0,2.0,13.766804058934575
77144,4.19,,,13.05244747196624,122.7,0.16001,0.4055,0.0,103874845900.0,3017452.0,0.19993268333333333,11.0,3.0756,1.68,4.0,2.0,8.862447471966238
77145,4.1,,,13.356611028439177,122.68,0.20288,0.5367,0.0,103877863352.0,2785472.0,0.2166082666666667,12.0,3.017452,1.68,0.0,1.9,9.256611028439178
77146,3.81,,,12.809283594500696,122.68,0.17323,0.4818,0.0,103880648824.0,3222752.0,0.23328151666666666,13.0,2.785472,1.68,0.0,1.8,8.999283594500696
77147,4.38,,,11.954894885765876,122.67,0.16484,0.4095,0.0,103883871576.0,3521102.0,0.24995783333333332,14.0,3.222752,1.68,0.0,1.8,7.574894885765876
77148,4.78,,,12.694305134574261,122.67,0.16681,0.4125,0.0,103887392678.0,2905026.0,0.26663248333333334,15.0,3.521102,1.68,0.0,1.8,7.914305134574261
77149,3.95,,,13.086883837774344,122.67,0.16698,0.4073,0.0,103890297704.0,3907804.0,0.28330934999999996,16.0,2.905026,1.55,0.0,1.8,9.136883837774345
77150,6.56,,,12.025777195903881,122.65,0.16632,0.409,0.0,103894205508.0,6712572.0,0.2999636833333333,17.0,3.907804,1.55,0.0,1.8,5.465777195903882
77151,7.87,,,16.17089331123433,122.65,0.17066,0.4106,0.0,103900918080.0,5115091.0,0.3166506,18.0,6.712572,1.55,4.0,1.8,8.30089331123433
77152,6.97,,,18.16491659632796,122.61,0.30341,0.3944,0.0,103906033171.0,3140561.0,0.3333404833333333,20.0,5.115091,1.55,4.0,1.8,11.19491659632796
77153,4.28,,,14.014099268630511,122.68,0.16266,0.4059,0.0,103909173732.0,2956620.0,0.35001545,21.0,3.140561,1.5,2.0,1.7,9.734099268630512
77154,4.22,,,12.684249233925271,122.67,0.17324,0.4212,0.0,103912130352.0,2945395.0,0.36669314999999997,22.0,2.95662,1.5,2.0,1.8,8.464249233925273
77155,3.81,,,11.440432040959259,122.64,0.17419,0.4173,0.0,103915075747.0,3555528.0,0.3833665666666667,23.0,2.945395,1.5,0.0,1.8,7.630432040959258
77156,4.8,,,13.619168133078983,122.63,0.20627,0.5326,0.0,103918631275.0,3031848.0,0.40004043333333333,24.0,3.555528,1.5,0.0,1.8,8.819168133078982
77157,4.14,,,13.248410669643484,122.64,0.19364,0.5197,0.0,103921663123.0,3001661.0,0.4167161166666667,25.0,3.031848,1.5,0.0,1.8,9.108410669643483
77158,4.08,,,12.818250651780673,122.64,0.19203,0.5156,0.0,103924664784.0,2946340.0,0.433388,26.0,3.001661,1.5,0.0,1.7,8.738250651780673
77159,4.01,,,12.973129881492602,122.62,0.18713,0.5136,0.0,103927611124.0,2929772.0,0.45006531666666666,27.0,2.94634,1.54,0.0,1.7,8.963129881492602
77160,4.02,,,12.537047874546332,122.64,0.17839,0.4996,0.0,103930540896.0,3098270.0,0.4667376833333333,28.0,2.929772,1.54,0.0,1.8,8.517047874546332
77161,4.17,,,13.413210754678596,122.61,0.13085,0.7299,0.0,103933639166.0,3001666.0,0.48340958333333334,29.0,3.09827,1.54,0.0,1.7,9.243210754678596
77162,4.1,,,13.09528880219833,122.59,0.18291,0.5099,0.0,103936640832.0,4124108.0,0.5000758166666667,30.0,3.001666,1.54,0.0,1.7,8.99528880219833
77163,5.6,,,13.49590660140782,122.6,0.22465,0.5781,0.0,103940764940.0,2972904.0,0.5167590666666667,31.0,4.124108,1.5,1.0,1.7,7.89590660140782
