timestamp,cpu_pct,cpu_time
2023-08-05 18:46:41.799507808,10.0,00:00:00
2023-08-05 18:46:42.803280682,6.0,00:00:00
2023-08-05 18:46:43.803950589,4.3,00:00:00
2023-08-05 18:46:44.804305431,3.7,00:00:00
2023-08-05 18:46:45.814137369,3.4,00:00:00
2023-08-05 18:46:46.805993137,3.0,00:00:00
2023-08-05 18:46:47.806618477,3.0,00:00:00
2023-08-05 18:46:48.807908440,2.7,00:00:00
2023-08-05 18:46:49.807428568,2.6,00:00:00
2023-08-05 18:46:50.807691877,2.6,00:00:00
2023-08-05 18:46:51.808727032,2.4,00:00:00
2023-08-05 18:46:52.809673375,2.4,00:00:00
2023-08-05 18:46:53.810416973,2.3,00:00:00
2023-08-05 18:46:54.811020218,2.3,00:00:00
2023-08-05 18:46:55.811752882,2.2,00:00:00
2023-08-05 18:46:56.812275570,2.2,00:00:00
2023-08-05 18:46:57.812795739,2.2,00:00:00
2023-08-05 18:46:58.813545912,2.2,00:00:00
2023-08-05 18:46:59.814704713,2.1,00:00:00
2023-08-05 18:47:00.815419877,2.1,00:00:00
2023-08-05 18:47:01.815148506,2.1,00:00:00
2023-08-05 18:47:02.815338570,2.0,00:00:00
2023-08-05 18:47:03.816150189,2.0,00:00:00
2023-08-05 18:47:04.816758524,2.0,00:00:00
2023-08-05 18:47:05.817134717,2.0,00:00:00
2023-08-05 18:47:06.817599247,2.0,00:00:00
2023-08-05 18:47:07.818808664,2.0,00:00:00
2023-08-05 18:47:08.818137876,2.0,00:00:00
2023-08-05 18:47:09.819098909,2.0,00:00:00
2023-08-05 18:47:10.819354239,2.0,00:00:00
2023-08-05 18:47:11.819798986,1.9,00:00:00
2023-08-05 18:47:12.820198863,1.9,00:00:00
2023-08-05 18:47:13.821655001,1.9,00:00:00
2023-08-05 18:47:14.821319977,1.9,00:00:00
2023-08-05 18:47:15.822184658,1.9,00:00:00
2023-08-05 18:47:16.822891288,1.9,00:00:00
2023-08-05 18:47:17.823080084,1.9,00:00:00
2023-08-05 18:47:18.824377855,1.9,00:00:00
2023-08-05 18:47:19.823995303,1.9,00:00:00
2023-08-05 18:47:20.824987018,1.9,00:00:00
2023-08-05 18:47:21.825319456,1.9,00:00:00
2023-08-05 18:47:22.826404948,1.8,00:00:00
2023-08-05 18:47:23.827066840,1.8,00:00:00
2023-08-05 18:47:24.828446429,1.9,00:00:00
2023-08-05 18:47:25.827963291,1.8,00:00:00
2023-08-05 18:47:26.828216886,1.8,00:00:00
2023-08-05 18:47:27.828880769,1.8,00:00:00
2023-08-05 18:47:28.829565696,1.8,00:00:00
2023-08-05 18:47:29.829858233,1.8,00:00:00
2023-08-05 18:47:30.830495873,1.8,00:00:00
2023-08-05 18:47:31.831064457,1.8,00:00:00
2023-08-05 18:47:32.831777891,1.8,00:00:00
2023-08-05 18:47:33.832777642,1.8,00:00:00
2023-08-05 18:47:34.833670850,1.8,00:00:01
2023-08-05 18:47:35.833954228,1.8,00:00:01
2023-08-05 18:47:36.845859880,1.8,00:00:01
2023-08-05 18:47:37.835782127,1.8,00:00:01
2023-08-05 18:47:38.836763978,1.8,00:00:01
2023-08-05 18:47:39.837194213,1.8,00:00:01
2023-08-05 18:47:40.837785550,1.8,00:00:01
2023-08-05 18:47:41.843404035,1.8,00:00:01
2023-08-05 18:47:42.838964685,1.8,00:00:01
2023-08-05 18:47:43.840020305,1.8,00:00:01
2023-08-05 18:47:44.840409876,1.8,00:00:01
2023-08-05 18:47:45.841089193,1.8,00:00:01
2023-08-05 18:47:46.842020940,1.8,00:00:01
2023-08-05 18:47:47.842756210,1.8,00:00:01
2023-08-05 18:47:48.843551643,1.8,00:00:01
2023-08-05 18:47:49.857219418,1.8,00:00:01
2023-08-05 18:47:50.840991806,1.8,00:00:01
2023-08-05 18:47:51.841890870,1.8,00:00:01
