minutes,video_processing-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
1203,10.131305412322568,16.928542858249585,15.306877496715323
1204,14.001314771759903,16.38933791876046,11.210301192259374
1205,12.27056932585223,15.114456819521656,12.44916160015495
1206,0.9033679820366887,27.579837985834615,0.005981358562976715
