timestamp,sensor,target,power,socket,INSTRUCTIONS_RETIRED,LLC_MISSES,cpu-cycles,formula,predict,ratio,scope,time_enabled,time_running
1677612654124,sensor,/gzip_compression-0-0.0.1-AC2735A4-2204-5C8A-E145-8E3EAC07F043,7.102822492258503,0,0,0,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,7.102822492258503,0.4726476875742044,cpu,0,0
1677612655125,sensor,/gzip_compression-0-0.0.1-AC2735A4-2204-5C8A-E145-8E3EAC07F043,0.6639282397448233,0,0,0,0,52828ed4efa4a14b7b5afd21a0dd1ed6422cbe0f,0.7083682369813115,0.11854653126283815,cpu,0,0
1677612656125,sensor,/gzip_compression-0-0.0.1-AC2735A4-2204-5C8A-E145-8E3EAC07F043,1.1874887803677212e-05,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.056287266610735145,2.4825340624154442e-05,cpu,0,0
1677612657126,sensor,/gzip_compression-0-0.0.1-AC2735A4-2204-5C8A-E145-8E3EAC07F043,1.4747532265958474e-05,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.05628855611429462,5.29566703639804e-05,cpu,0,0
1677612658127,sensor,/gzip_compression-0-0.0.1-AC2735A4-2204-5C8A-E145-8E3EAC07F043,1.662851211475407e-05,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.05628698414894486,0.00011431314203479736,cpu,0,0
1677612659127,sensor,/gzip_compression-0-0.0.1-AC2735A4-2204-5C8A-E145-8E3EAC07F043,1.4179850032197795e-05,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.05628571652126944,9.332696936869363e-05,cpu,0,0
1677612660172,sensor,/gzip_compression-0-0.0.1-AC2735A4-2204-5C8A-E145-8E3EAC07F043,1.219970399051454e-05,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.056287944763140405,1.8546797980341e-05,cpu,0,0
1677612661172,sensor,/gzip_compression-0-0.0.1-AC2735A4-2204-5C8A-E145-8E3EAC07F043,1.0731292104752488e-05,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.056286480393340485,1.8474972882857754e-05,cpu,0,0
1677612662173,sensor,/gzip_compression-0-0.0.1-AC2735A4-2204-5C8A-E145-8E3EAC07F043,1.3976521022432372e-05,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.05628961972353219,2.0356720726085142e-05,cpu,0,0
1677612663180,sensor,/gzip_compression-0-0.0.1-AC2735A4-2204-5C8A-E145-8E3EAC07F043,2.1180224590987234e-05,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.05629565657559222,4.1090872996154724e-05,cpu,0,0
1677612664181,sensor,/gzip_compression-0-0.0.1-AC2735A4-2204-5C8A-E145-8E3EAC07F043,1.9016020325471197e-05,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.05629457733401691,2.1811828951825644e-05,cpu,0,0
1677612665181,sensor,/gzip_compression-0-0.0.1-AC2735A4-2204-5C8A-E145-8E3EAC07F043,1.2096746460716055e-05,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.056288307217433706,1.0276748588521759e-05,cpu,0,0
1677612666182,sensor,/gzip_compression-0-0.0.1-AC2735A4-2204-5C8A-E145-8E3EAC07F043,1.1043195461438277e-05,0,0,0,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.056287168591752576,1.1788467427597535e-05,cpu,0,0
