minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1
1203,0.8626634499999999,0.48729103333333335,0.74234745
1204,0.7651856833333334,0.5779257500000001,0.5083540666666667
1205,0.728781,0.6928360833333332,0.5189378
