minutes,dd-0-0.0.1,pyaes-0-0.0.1,video_processing-0-0.0.1
1267,3.370653465524873,6.6726431007460905,4.983081744379249
1268,4.3778898525597345,7.053689812779494,8.653331938369192
1269,6.45861987087103,6.006166529709989,8.023532518925844
1270,,,
