timestamp,sensor,target,socket,cpu,RAPL_ENERGY_PKG,time_enabled,time_running
1693260852170,sensor,all,0,21,308281344,1721870,1721870
1693260853171,sensor,all,0,21,91868102656,980493882,980493882
1693260854171,sensor,all,0,21,87600660480,1980808672,1980808672
1693260855172,sensor,all,0,21,87892951040,2981202196,2981202196
1693260856172,sensor,all,0,21,85067825152,3981453662,3981453662
1693260857172,sensor,all,0,21,87148199936,4981674562,4981674562
1693260858172,sensor,all,0,21,87280320512,5981895392,5981895392
1693260859173,sensor,all,0,21,84415348736,6982357901,6982357901
1693260860173,sensor,all,0,21,87250436096,7982707410,7982707410
1693260861173,sensor,all,0,21,86739779584,8983017312,8983017312
1693260862174,sensor,all,0,21,85709029376,9983153461,9983153461
1693260863174,sensor,all,0,21,86832840704,10983658530,10983658530
1693260864174,sensor,all,0,21,86762061824,11983950670,11983950670
1693260865175,sensor,all,0,21,84736737280,12984197483,12984197483
1693260866175,sensor,all,0,21,86399254528,13984492196,13984492196
1693260867175,sensor,all,0,21,85489090560,14984817827,14984817827
1693260868176,sensor,all,0,21,87142170624,15985142583,15985142583
1693260869176,sensor,all,0,21,85996601344,16985482223,16985482223
1693260870176,sensor,all,0,21,85641658368,17985603916,17985603916
1693260871177,sensor,all,0,21,86805315584,18985956883,18985956883
1693260872177,sensor,all,0,21,87657545728,19986399933,19986399933
1693260873177,sensor,all,0,21,84714192896,20986749407,20986749407
1693260874178,sensor,all,0,21,86554705920,21987011041,21987011041
1693260875178,sensor,all,0,21,87251484672,22987379983,22987379983
1693260876178,sensor,all,0,21,85116583936,23987643747,23987643747
1693260877178,sensor,all,0,21,85244772352,24987951083,24987951083
1693260878179,sensor,all,0,21,86366486528,25988238451,25988238451
1693260879179,sensor,all,0,21,84295548928,26987328153,26987328153
1693260880179,sensor,all,0,21,86983311360,27988768431,27988768431
1693260881180,sensor,all,0,21,86034087936,28988877897,28988877897
1693260882180,sensor,all,0,21,84831109120,29989265787,29989265787
1693260883180,sensor,all,0,21,88319197184,30989444533,30989444533
1693260884180,sensor,all,0,21,84746436608,31989749864,31989749864
1693260885181,sensor,all,0,21,85982969856,32990180433,32990180433
1693260886181,sensor,all,0,21,86053486592,33990459822,33990459822
1693260887181,sensor,all,0,21,84171816960,34990769144,34990769144
1693260888182,sensor,all,0,21,86851715072,35991156502,35991156502
1693260889182,sensor,all,0,21,85591588864,36991421668,36991421668
1693260890182,sensor,all,0,21,84943306752,37991729958,37991729958
1693260891183,sensor,all,0,21,86241443840,38992017612,38992017612
1693260892183,sensor,all,0,21,86424158208,39992321702,39992321702
1693260893183,sensor,all,0,21,84700561408,40992620977,40992620977
1693260894184,sensor,all,0,21,85277540352,41992971970,41992971970
1693260895184,sensor,all,0,21,85563539456,42993305678,42993305678
1693260896184,sensor,all,0,21,85165080576,43993541112,43993541112
1693260897185,sensor,all,0,21,86157033472,44993688984,44993688984
1693260898185,sensor,all,0,21,85825159168,45994130844,45994130844
1693260899185,sensor,all,0,21,85169537024,46994471372,46994471372
1693260900186,sensor,all,0,21,87293427712,47994816592,47994816592
1693260901186,sensor,all,0,21,83923304448,48995139623,48995139623
1693260902186,sensor,all,0,21,87544823808,49995475852,49995475852
1693260903186,sensor,all,0,21,86137110528,50995694932,50995694932
1693260904187,sensor,all,0,21,85845344256,51996011923,51996011923
1693260905187,sensor,all,0,21,85845606400,52996280092,52996280092
1693260906187,sensor,all,0,21,87031283712,53996655343,53996655343
1693260907188,sensor,all,0,21,83787251712,54996899092,54996899092
1693260908188,sensor,all,0,21,86048243712,55997189643,55997189643
1693260909188,sensor,all,0,21,86708322304,56997413758,56997413758
1693260910189,sensor,all,0,21,85371125760,57997822819,57997822819
1693260911189,sensor,all,0,21,84633976832,58998054379,58998054379
1693260912189,sensor,all,0,21,88994480128,59998546493,59998546493
1693260913190,sensor,all,0,21,84212711424,60998734175,60998734175
1693260914190,sensor,all,0,21,96166477824,61998604069,61998604069
1693260915190,sensor,all,0,21,107405639680,62998879823,62998879823
1693260916190,sensor,all,0,21,106684219392,63999456205,63999456205
1693260917191,sensor,all,0,21,109999554560,64999405205,64999405205
1693260918191,sensor,all,0,21,103811383296,66000096380,66000096380
1693260919192,sensor,all,0,21,188634628096,67000138599,67000138599
1693260920194,sensor,all,0,21,240431923200,68001367938,68001367938
1693260921198,sensor,all,0,21,310020931584,69005421816,69005421816
1693260922200,sensor,all,0,21,343156457472,70007452687,70007452687
1693260923202,sensor,all,0,21,393470541824,71009327160,71009327160
1693260924203,sensor,all,0,21,422761988096,72011067286,72011067286
1693260925205,sensor,all,0,21,439499882496,73012548998,73012548998
1693260926206,sensor,all,0,21,482789031936,74014960649,74014960649
1693260927208,sensor,all,0,21,539739029504,75015961342,75015961342
1693260928210,sensor,all,0,21,465631707136,76018128135,76018128135
1693260929211,sensor,all,0,21,460170985472,77019559842,77019559842
1693260930213,sensor,all,0,21,399759376384,78021021784,78021021784
1693260931215,sensor,all,0,21,380668215296,79022814742,79022814742
1693260932216,sensor,all,0,21,449733459968,80024182706,80024182706
1693260933218,sensor,all,0,21,370076024832,81025995940,81025995940
1693260934220,sensor,all,0,21,249789153280,82027707670,82027707670
1693260935221,sensor,all,0,21,314684735488,83029260050,83029260050
1693260936223,sensor,all,0,21,507698479104,84033286524,84033286524
1693260937225,sensor,all,0,21,553538551808,85032758642,85032758642
1693260938226,sensor,all,0,21,511979814912,86034416432,86034416432
1693260939229,sensor,all,0,21,447752175616,87036192506,87036192506
1693260940230,sensor,all,0,21,418661007360,88038292854,88038292854
1693260941232,sensor,all,0,21,359059947520,89039779130,89039779130
1693260942234,sensor,all,0,21,375960371200,90041851124,90041851124
1693260943236,sensor,all,0,21,377787252736,91043871352,91043871352
1693260944239,sensor,all,0,21,388670947328,92046469295,92046469295
1693260945241,sensor,all,0,21,458586587136,93048676583,93048676583
1693260946243,sensor,all,0,21,464243654656,94050683007,94050683007
1693260947245,sensor,all,0,21,341268234240,95052193937,95052193937
1693260948246,sensor,all,0,21,301871136768,96053951242,96053951242
1693260949248,sensor,all,0,21,320130514944,97055638212,97055638212
1693260950250,sensor,all,0,21,345928368128,98057316063,98057316063
1693260951251,sensor,all,0,21,364704956416,99058999078,99058999078
1693260952334,sensor,all,0,21,381009002496,100142325693,100142325693
1693260953337,sensor,all,0,21,507453898752,101145559016,101145559016
1693260954338,sensor,all,0,21,502784851968,102146026271,102146026271
1693260955340,sensor,all,0,21,380944252928,103147963835,103147963835
1693260956342,sensor,all,0,21,348089221120,104149925480,104149925480
1693260957344,sensor,all,0,21,434814844928,105151843841,105151843841
1693260958345,sensor,all,0,21,430482915328,106154160671,106154160671
1693260959347,sensor,all,0,21,476408971264,107155472031,107155472031
1693260960349,sensor,all,0,21,437983903744,108156676722,108156676722
1693260961351,sensor,all,0,21,388966383616,109158545341,109158545341
1693260962353,sensor,all,0,21,329287991296,110160369422,110160369422
1693260963354,sensor,all,0,21,325359763456,111162419341,111162419341
1693260964357,sensor,all,0,21,349622501376,112164895597,112164895597
1693260965360,sensor,all,0,21,444207202304,113167406613,113167406613
1693260966362,sensor,all,0,21,452069949440,114170003711,114170003711
1693260967364,sensor,all,0,21,400596664320,115171785948,115171785948
1693260968366,sensor,all,0,21,346779811840,116173850688,116173850688
1693260969369,sensor,all,0,21,401521246208,117176548366,117176548366
1693260970371,sensor,all,0,21,440846254080,118178723601,118178723601
1693260971373,sensor,all,0,21,448565608448,119180622801,119180622801
1693260972375,sensor,all,0,21,357872435200,120182749275,120182749275
1693260973377,sensor,all,0,21,287493324800,121184527974,121184527974
1693260974379,sensor,all,0,21,368079798272,122186588517,122186588517
1693260975381,sensor,all,0,21,394473504768,123188284576,123188284576
1693260976383,sensor,all,0,21,423843069952,124190395098,124190395098
1693260977385,sensor,all,0,21,416750764032,125193396804,125193396804
1693260978387,sensor,all,0,21,426795335680,126194782572,126194782572
1693260979389,sensor,all,0,21,366181613568,127196936976,127196936976
1693260980391,sensor,all,0,21,372946239488,128199224974,128199224974
1693260981394,sensor,all,0,21,453510692864,129201415634,129201415634
1693260982396,sensor,all,0,21,489965486080,130203534072,130203534072
