timestamp,rapl_uj,rapl_uj_diff
2023-08-28 18:50:13.040311458,278997660120,51444648
2023-08-28 18:50:14.041104474,279049104768,29137102
2023-08-28 18:50:15.041916526,279078241870,38410520
2023-08-28 18:50:16.04260786,279116652390,40588222
2023-08-28 18:50:17.043435367,279157240612,31818659
2023-08-28 18:50:18.044167724,279189059271,29804541
2023-08-28 18:50:19.044930741,279218863812,29536218
2023-08-28 18:50:20.045751544,279248400030,29305742
2023-08-28 18:50:21.04653753,279277705772,29521774
2023-08-28 18:50:22.047164823,279307227546,30101124
2023-08-28 18:50:23.047892636,279337328670,29061717
2023-08-28 18:50:24.048589604,279366390387,29639381
2023-08-28 18:50:25.0493025,279396029768,28924751
2023-08-28 18:50:26.050053624,279424954519,29353565
2023-08-28 18:50:27.050836735,279454308084,29725929
2023-08-28 18:50:28.051644504,279484034013,30147129
2023-08-28 18:50:29.052363181,279514181142,29669502
2023-08-28 18:50:30.053074817,279543850644,29281975
2023-08-28 18:50:31.053879098,279573132619,28731502
2023-08-28 18:50:32.054682205,279601864121,29762725
2023-08-28 18:50:33.055428291,279631626846,29732682
2023-08-28 18:50:34.056083481,279661359528,29025694
2023-08-28 18:50:35.056835377,279690385222,29468996
2023-08-28 18:50:36.057575174,279719854218,29476902
2023-08-28 18:50:37.058331096,279749331120,28705600
2023-08-28 18:50:38.059084847,279778036720,29279022
2023-08-28 18:50:39.059753856,279807315742,29194555
2023-08-28 18:50:40.060410955,279836510297,29188093
2023-08-28 18:50:41.061143646,279865698390,29580634
2023-08-28 18:50:42.061886852,279895279024,28837046
2023-08-28 18:50:43.062629248,279924116070,29134282
2023-08-28 18:50:44.063329912,279953250352,29452004
2023-08-28 18:50:45.064023223,279982702356,28642458
2023-08-28 18:50:46.064704289,280011344814,29460250
2023-08-28 18:50:47.065513681,280040805064,29307554
2023-08-28 18:50:48.06636157,280070112618,28472958
2023-08-28 18:50:49.066932774,280098585576,29359195
2023-08-28 18:50:50.067739716,280127944771,29356649
2023-08-28 18:50:51.068429614,280157301420,28815903
2023-08-28 18:50:52.069227949,280186117323,29597449
2023-08-28 18:50:53.070043663,280215714772,29353864
2023-08-28 18:50:54.070852163,280245068636,29130662
2023-08-28 18:50:55.071605078,280274199298,29495114
2023-08-28 18:50:56.07238399,280303694412,29820738
2023-08-28 18:50:57.073112365,280333515150,29188103
2023-08-28 18:50:58.073942655,280362703253,29641329
2023-08-28 18:50:59.074769569,280392344582,29061490
2023-08-28 18:51:00.075526439,280421406072,29472937
2023-08-28 18:51:01.076280801,280450879009,29460951
2023-08-28 18:51:02.077018829,280480339960,29062585
2023-08-28 18:51:03.077802203,280509402545,29552655
2023-08-28 18:51:04.078559234,280538955200,29635175
2023-08-28 18:51:05.079345725,280568590375,28855198
2023-08-28 18:51:06.080053901,280597445573,29486389
2023-08-28 18:51:07.080745932,280626931962,29378316
2023-08-28 18:51:08.081491901,280656310278,28766496
2023-08-28 18:51:09.082255283,280685076774,29392330
2023-08-28 18:51:10.083035925,280714469104,29268940
2023-08-28 18:51:11.083749428,280743738044,28963009
2023-08-28 18:51:12.084513683,280772701053,29740018
2023-08-28 18:51:13.085299464,280802441071,29648748
2023-08-28 18:51:14.086127743,280832089819,28911035
2023-08-28 18:51:15.086931823,280861000854,30484916
2023-08-28 18:51:16.087524515,280891485770,28782841
2023-08-28 18:51:17.08827859,280920268611,29419729
2023-08-28 18:51:18.089107293,280949688340,34822411
2023-08-28 18:51:19.089759193,280984510751,37523379
2023-08-28 18:51:20.090465339,281022034130,37399932
2023-08-28 18:51:21.09117003,281059434062,38071122
2023-08-28 18:51:22.09166284,281097505184,37891770
2023-08-28 18:51:23.09221126,281135396954,35846998
2023-08-28 18:51:24.092927511,281171243952,61746404
2023-08-28 18:51:25.093318508,281232990356,84024892
2023-08-28 18:51:26.093639614,281317015248,109558968
2023-08-28 18:51:27.093629208,281426574216,120266028
2023-08-28 18:51:28.094393108,281546840244,137746314
2023-08-28 18:51:29.094810498,281684586558,152551890
2023-08-28 18:51:30.095374573,281837138448,156630732
2023-08-28 18:51:31.096335495,281993769180,167133820
2023-08-28 18:51:32.097192689,282160903000,175534490
2023-08-28 18:51:33.097809887,282336437490,168102140
2023-08-28 18:51:34.098995653,282504539630,164390170
2023-08-28 18:51:35.098776272,282668929800,162005616
2023-08-28 18:51:36.099676212,282830935416,150268208
2023-08-28 18:51:37.100953975,282981203624,151484226
2023-08-28 18:51:38.101132482,283132687850,145962078
2023-08-28 18:51:39.101519035,283278649928,125612694
2023-08-28 18:51:40.101927216,283404262622,120056218
2023-08-28 18:51:41.102199742,283524318840,178611459
2023-08-28 18:51:42.102007309,283702930299,190588801
2023-08-28 18:51:43.102781755,283893519100,173779748
2023-08-28 18:51:44.103707637,284067298848,157385936
2023-08-28 18:51:45.104960613,284224684784,152902640
2023-08-28 18:51:46.105304117,284377587424,122453734
2023-08-28 18:51:47.105710041,284500041158,135919540
2023-08-28 18:51:48.106042735,284635960698,142791978
2023-08-28 18:51:49.106468694,284778752676,127950732
2023-08-28 18:51:50.106711136,284906703408,157590928
2023-08-28 18:51:51.106838163,285064294336,174239052
2023-08-28 18:51:52.107828646,285238533388,124337260
2023-08-28 18:51:53.109383986,285362870648,103721790
2023-08-28 18:51:54.109950989,285466592438,115556743
2023-08-28 18:51:55.110315993,285582149181,127861427
2023-08-28 18:51:56.110661532,285710010608,140650984
2023-08-28 18:51:57.111057754,285850661592,131043153
2023-08-28 18:51:58.111276171,285981704745,166409487
2023-08-28 18:51:59.111124566,286148114232,169172121
2023-08-28 18:52:00.112194117,286317286353,145656375
2023-08-28 18:52:01.113768994,286462942728,115816488
2023-08-28 18:52:02.114122437,286578759216,158510808
2023-08-28 18:52:03.11426969,286737270024,151752168
2023-08-28 18:52:04.114656661,286889022192,159219888
2023-08-28 18:52:05.114889817,287048242080,152405136
