minute,perf_rapl,igpm,x_rest
1203,56.12,85.46042672125711,29.340426721257113
1204,47.63216666666666,75.02542629897384,27.39325963230718
1205,52.08116666666667,79.68662488937642,27.605458222709764
1206,53.86527777777778,82.46143033815099,28.59615256037321
