minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,video_processing-0-0.0.1
1203,1.4355508752901451,3.932781399972575,19.310972383378378
1204,2.665952567399403,3.368169673372726,17.005412850670268
1205,3.1251831838140243,4.533694470463715,19.73114864588419
