# started on Tue Feb 14 02:43:08 2023

     0.250255321,5.41,Joules,power/energy-pkg/,250264448,100.00,,
     0.500573861,5.42,Joules,power/energy-pkg/,250327990,100.00,,
     0.750898421,5.97,Joules,power/energy-pkg/,250311262,100.00,,
     1.001213943,4.02,Joules,power/energy-pkg/,250314936,100.00,,
     1.251542645,3.51,Joules,power/energy-pkg/,250322321,100.00,,
     1.501857386,3.40,Joules,power/energy-pkg/,250323287,100.00,,
     1.752214948,3.31,Joules,power/energy-pkg/,250355447,100.00,,
     2.002555380,5.07,Joules,power/energy-pkg/,250328759,100.00,,
     2.252875687,5.31,Joules,power/energy-pkg/,250318432,100.00,,
     2.503196828,5.24,Joules,power/energy-pkg/,250336965,100.00,,
     2.753586673,5.81,Joules,power/energy-pkg/,250381456,100.00,,
     3.003922808,5.64,Joules,power/energy-pkg/,250335218,100.00,,
     3.254256882,5.25,Joules,power/energy-pkg/,250329833,100.00,,
     3.504601422,4.94,Joules,power/energy-pkg/,250336655,100.00,,
     3.754720091,4.38,Joules,power/energy-pkg/,250138959,100.00,,
     4.004969669,3.40,Joules,power/energy-pkg/,250225965,100.00,,
     4.255340422,6.53,Joules,power/energy-pkg/,250374254,100.00,,
     4.505674698,5.32,Joules,power/energy-pkg/,250333329,100.00,,
     4.756010116,5.65,Joules,power/energy-pkg/,250332115,100.00,,
     5.006347848,4.91,Joules,power/energy-pkg/,250334818,100.00,,
     5.256687699,4.98,Joules,power/energy-pkg/,250326111,100.00,,
     5.507023999,5.16,Joules,power/energy-pkg/,250346563,100.00,,
     5.757383672,3.94,Joules,power/energy-pkg/,250357010,100.00,,
     6.007733128,4.73,Joules,power/energy-pkg/,250350922,100.00,,
     6.257883295,4.96,Joules,power/energy-pkg/,250160174,100.00,,
     6.508257074,4.44,Joules,power/energy-pkg/,250340225,100.00,,
     6.758564764,5.73,Joules,power/energy-pkg/,250304609,100.00,,
     7.008884691,4.90,Joules,power/energy-pkg/,250323010,100.00,,
     7.259260700,4.94,Joules,power/energy-pkg/,250376719,100.00,,
     7.509585600,4.67,Joules,power/energy-pkg/,250317076,100.00,,
     7.759925951,5.29,Joules,power/energy-pkg/,250349364,100.00,,
     8.010263148,5.43,Joules,power/energy-pkg/,250335370,100.00,,
     8.260604380,4.70,Joules,power/energy-pkg/,250324883,100.00,,
     8.510920564,4.26,Joules,power/energy-pkg/,250314917,100.00,,
     8.761241254,3.68,Joules,power/energy-pkg/,250325160,100.00,,
     9.011577515,4.81,Joules,power/energy-pkg/,250325830,100.00,,
     9.261893258,5.66,Joules,power/energy-pkg/,250313978,100.00,,
     9.512208934,4.81,Joules,power/energy-pkg/,250313484,100.00,,
     9.762531270,5.19,Joules,power/energy-pkg/,250320358,100.00,,
    10.012860680,4.33,Joules,power/energy-pkg/,250339859,100.00,,
    10.263191714,4.91,Joules,power/energy-pkg/,250316438,100.00,,
    10.513521282,4.87,Joules,power/energy-pkg/,250338251,100.00,,
    10.763855486,5.57,Joules,power/energy-pkg/,250320310,100.00,,
    11.014189636,5.32,Joules,power/energy-pkg/,250344878,100.00,,
    11.264536273,4.22,Joules,power/energy-pkg/,250344023,100.00,,
    11.514870117,4.98,Joules,power/energy-pkg/,250316803,100.00,,
    11.764948239,5.37,Joules,power/energy-pkg/,250099907,100.00,,
    12.015287610,5.92,Joules,power/energy-pkg/,250311834,100.00,,
    12.265591203,5.48,Joules,power/energy-pkg/,250303074,100.00,,
    12.515918807,5.68,Joules,power/energy-pkg/,253314344,100.00,,
    12.769218571,5.34,Joules,power/energy-pkg/,250308779,100.00,,
    13.019553187,4.73,Joules,power/energy-pkg/,250345231,100.00,,
    13.269890964,5.17,Joules,power/energy-pkg/,250336553,100.00,,
    13.520227791,5.35,Joules,power/energy-pkg/,250333330,100.00,,
    13.770597026,5.13,Joules,power/energy-pkg/,250365721,100.00,,
    14.020937290,5.56,Joules,power/energy-pkg/,250327367,100.00,,
    14.271277285,4.13,Joules,power/energy-pkg/,250351184,100.00,,
    14.521657583,3.31,Joules,power/energy-pkg/,250374803,100.00,,
    14.771998670,3.95,Joules,power/energy-pkg/,250326667,100.00,,
    15.022316469,3.81,Joules,power/energy-pkg/,250314501,100.00,,
    15.272631650,3.79,Joules,power/energy-pkg/,250315568,100.00,,
    15.522962812,5.16,Joules,power/energy-pkg/,250326788,100.00,,
    15.773296330,4.51,Joules,power/energy-pkg/,250345027,100.00,,
    16.023635480,5.24,Joules,power/energy-pkg/,250338701,100.00,,
    16.274009915,4.75,Joules,power/energy-pkg/,250355702,100.00,,
    16.524325325,5.38,Joules,power/energy-pkg/,250314836,100.00,,
    16.774665095,5.61,Joules,power/energy-pkg/,250349624,100.00,,
    17.024955173,5.39,Joules,power/energy-pkg/,250282819,100.00,,
    17.275297901,4.25,Joules,power/energy-pkg/,250345247,100.00,,
    17.525636762,5.62,Joules,power/energy-pkg/,250323376,100.00,,
    17.775967403,4.78,Joules,power/energy-pkg/,250340638,100.00,,
    18.026302529,4.94,Joules,power/energy-pkg/,250322428,100.00,,
    18.276643888,4.99,Joules,power/energy-pkg/,250349354,100.00,,
    18.526986770,4.62,Joules,power/energy-pkg/,250335452,100.00,,
    18.777324334,4.47,Joules,power/energy-pkg/,250339499,100.00,,
    19.027713632,5.14,Joules,power/energy-pkg/,250392513,100.00,,
    19.278065942,3.96,Joules,power/energy-pkg/,250347100,100.00,,
    19.528434583,4.47,Joules,power/energy-pkg/,250365467,100.00,,
    19.778771196,4.23,Joules,power/energy-pkg/,250322388,100.00,,
    20.028964933,4.25,Joules,power/energy-pkg/,250206845,100.00,,
    20.279334339,5.14,Joules,power/energy-pkg/,250348622,100.00,,
    20.529658157,5.36,Joules,power/energy-pkg/,250336935,100.00,,
    20.780001532,4.81,Joules,power/energy-pkg/,250342294,100.00,,
    21.030351730,5.18,Joules,power/energy-pkg/,250362740,100.00,,
    21.280702215,5.33,Joules,power/energy-pkg/,250330349,100.00,,
    21.531035055,5.70,Joules,power/energy-pkg/,250322421,100.00,,
    21.781407497,4.12,Joules,power/energy-pkg/,250377402,100.00,,
    22.031776516,4.70,Joules,power/energy-pkg/,250358088,100.00,,
    22.282136550,4.34,Joules,power/energy-pkg/,250368289,100.00,,
    22.532470175,4.70,Joules,power/energy-pkg/,250321340,100.00,,
    22.782829580,4.86,Joules,power/energy-pkg/,250367381,100.00,,
    23.032948869,4.50,Joules,power/energy-pkg/,250116483,100.00,,
    23.283283718,4.50,Joules,power/energy-pkg/,250324882,100.00,,
    23.533665660,3.61,Joules,power/energy-pkg/,250388862,100.00,,
    23.783997084,4.03,Joules,power/energy-pkg/,250313123,100.00,,
