timestamp,energy_pkg,unit,event_name,counter_runtime,pct_time_counter_running,energy_ram,retired_instructions
2023-08-05 19:23:24.001105,3.79,Joules,power/energy-pkg/,1001132839,100.0,,
2023-08-05 19:23:25.002365,3.62,Joules,power/energy-pkg/,1001255440,100.0,,
2023-08-05 19:23:26.003618,3.46,Joules,power/energy-pkg/,1001249879,100.0,,
2023-08-05 19:23:27.004871,6.82,Joules,power/energy-pkg/,1001243847,100.0,,
2023-08-05 19:23:28.006099,3.65,Joules,power/energy-pkg/,1001231481,100.0,,
2023-08-05 19:23:29.007377,4.71,Joules,power/energy-pkg/,1001267940,100.0,,
2023-08-05 19:23:30.008633,4.15,Joules,power/energy-pkg/,1001254015,100.0,,
2023-08-05 19:23:31.009933,3.42,Joules,power/energy-pkg/,1001293919,100.0,,
2023-08-05 19:23:32.010848,3.77,Joules,power/energy-pkg/,1000907453,100.0,,
2023-08-05 19:23:33.012048,3.34,Joules,power/energy-pkg/,1001195814,100.0,,
2023-08-05 19:23:34.013243,3.51,Joules,power/energy-pkg/,1001192621,100.0,,
2023-08-05 19:23:35.014555,3.14,Joules,power/energy-pkg/,1001304027,100.0,,
2023-08-05 19:23:36.015893,3.19,Joules,power/energy-pkg/,1001334883,100.0,,
2023-08-05 19:23:37.017195,3.13,Joules,power/energy-pkg/,1001297205,100.0,,
2023-08-05 19:23:38.030906,3.49,Joules,power/energy-pkg/,1013712318,100.0,,
2023-08-05 19:23:39.032258,3.39,Joules,power/energy-pkg/,1001342373,100.0,,
2023-08-05 19:23:40.033586,3.2,Joules,power/energy-pkg/,1001328788,100.0,,
2023-08-05 19:23:41.034863,3.36,Joules,power/energy-pkg/,1001267863,100.0,,
2023-08-05 19:23:42.036199,3.57,Joules,power/energy-pkg/,1001333557,100.0,,
2023-08-05 19:23:43.037559,3.4,Joules,power/energy-pkg/,1001355598,100.0,,
2023-08-05 19:23:44.038979,3.65,Joules,power/energy-pkg/,1001509598,100.0,,
2023-08-05 19:23:45.040439,11.4,Joules,power/energy-pkg/,1001356905,100.0,,
2023-08-05 19:23:46.041882,13.06,Joules,power/energy-pkg/,1001444189,100.0,,
2023-08-05 19:23:47.043259,3.65,Joules,power/energy-pkg/,1001373067,100.0,,
2023-08-05 19:23:48.044707,3.62,Joules,power/energy-pkg/,1001443345,100.0,,
2023-08-05 19:23:49.046070,4.07,Joules,power/energy-pkg/,1001352473,100.0,,
2023-08-05 19:23:50.047416,4.04,Joules,power/energy-pkg/,1001346450,100.0,,
2023-08-05 19:23:51.048854,3.42,Joules,power/energy-pkg/,1001426768,100.0,,
2023-08-05 19:23:52.050211,3.78,Joules,power/energy-pkg/,1001343065,100.0,,
2023-08-05 19:23:53.051588,3.69,Joules,power/energy-pkg/,1001368373,100.0,,
2023-08-05 19:23:54.053078,3.28,Joules,power/energy-pkg/,1001479938,100.0,,
2023-08-05 19:23:55.054625,3.73,Joules,power/energy-pkg/,1001535337,100.0,,
2023-08-05 19:23:56.056204,3.32,Joules,power/energy-pkg/,1001568668,100.0,,
2023-08-05 19:23:57.057767,3.26,Joules,power/energy-pkg/,1001551695,100.0,,
2023-08-05 19:23:58.059114,3.23,Joules,power/energy-pkg/,1001334090,100.0,,
2023-08-05 19:23:59.060449,3.68,Joules,power/energy-pkg/,1001322439,100.0,,
2023-08-05 19:24:00.061778,3.6,Joules,power/energy-pkg/,1001317210,100.0,,
2023-08-05 19:24:01.063240,3.68,Joules,power/energy-pkg/,1001454804,100.0,,
