seconds,perf_rapl,energy_ram,retired_instructions,igpm,voltage,current,power_factor,discard,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,x_rest
69804,3.79,,,12.567,,,,,,,,,2.656336,1.03,4.0,5.0,8.777000000000001
69805,3.62,,,12.567,,,,,53697765184.0,2555798.0,0.03322071666666667,1.0,2.656336,1.03,4.0,4.0,8.947
69806,3.46,,,12.567,,,,,53697765184.0,2555798.0,0.03322071666666667,1.0,2.656336,1.03,0.0,3.2,9.107
69807,6.82,,,12.567,,,,,53700320982.0,4999626.0,0.04989516666666667,2.0,2.555798,1.03,0.0,3.2,5.747
69808,3.65,,,12.567,,,,,53705320608.0,2696524.0,0.06656478333333334,3.0,4.999626,0.95,1.0,2.8,8.917
69809,4.71,,,12.567,,,,,53708017132.0,3460480.0,0.08325471666666666,4.0,2.696524,0.95,1.0,2.7,7.857
69810,4.15,,,12.567,122.63,0.13272,0.7722,0.0,53711477612.0,3042430.0,0.09992264999999999,5.0,3.46048,0.95,0.0,2.6,8.417
69811,3.42,,,14.40924634820371,122.58,0.14489,0.8049,0.0,53714520042.0,2527134.0,0.11661045,6.0,3.04243,0.95,0.0,2.5,10.98924634820371
69812,3.77,,,13.233504786921497,122.62,0.13043,0.7635,0.0,53717047176.0,2769093.0,0.13328711666666665,7.0,2.527134,0.95,0.0,2.4,9.463504786921497
69813,3.34,,,12.092446524212624,122.65,0.16434,0.4159,0.0,53719816269.0,2450517.0,0.14996138333333334,8.0,2.769093,0.95,0.0,2.3,8.752446524212624
69814,3.51,,,11.63532034620994,122.65,0.16076,0.4043,0.0,53722266786.0,2572116.0,0.16663783333333332,9.0,2.450517,0.87,0.0,2.2,8.125320346209941
69815,3.14,,,11.67472966071018,122.66,0.16247,0.4092,0.0,53724838902.0,2314494.0,0.18330366666666667,10.0,2.572116,0.87,0.0,2.3,8.534729660710179
69816,3.19,,,11.789899455907698,122.67,0.16333,0.4066,0.0,53727153396.0,2361651.0,0.19999678333333334,11.0,2.314494,0.87,0.0,2.2,8.599899455907698
69817,3.13,,,13.412224284121327,122.62,0.2313,0.5819,0.0,53729515047.0,2278859.0,0.21667151666666667,13.0,2.361651,0.87,0.0,2.2,10.282224284121327
69818,3.49,,,13.321128304528322,122.62,0.23115,0.589,0.0,53731793906.0,2548358.0,0.23334946666666667,14.0,2.278859,0.8,0.0,2.1,9.831128304528322
69819,3.39,,,11.49268465737683,122.69,0.16326,0.4113,0.0,53734342264.0,2460278.0,0.25002435,15.0,2.548358,0.8,0.0,2.1,8.10268465737683
69820,3.2,,,11.796018979363248,122.66,0.21043,0.5191,0.0,53736802542.0,2393798.0,0.26670168333333333,16.0,2.460278,0.8,0.0,2.1,8.596018979363247
69821,3.36,,,12.485331222318216,122.65,0.23462,0.5855,0.0,53739196340.0,2454790.0,0.283378,17.0,2.393798,0.8,0.0,2.1,9.125331222318216
69822,3.57,,,12.97318797438459,122.65,0.22469,0.584,0.0,53741651130.0,2612766.0,0.3000568666666667,18.0,2.45479,0.8,0.0,2.1,9.40318797438459
69823,3.4,,,13.155301644254614,122.65,0.23069,0.5874,0.0,53744263896.0,2536842.0,0.3167307,19.0,2.612766,0.8,0.0,2.0,9.755301644254613
69824,3.65,,,12.026458022397039,122.67,0.19483,0.5213,0.0,53746800738.0,2672754.0,0.33340328333333336,20.0,2.536842,0.74,0.0,2.0,8.376458022397038
69825,11.4,,,12.990583181667326,122.63,0.22924,0.5832,0.0,53749473492.0,8376300.0,0.3500786166666667,21.0,2.672754,0.74,0.0,2.0,1.5905831816673253
69826,13.06,,,26.382880903551865,122.46,0.39219,0.8977,0.0,53757849792.0,9617052.0,0.36675454999999996,22.0,8.3763,0.74,6.0,1.9,13.322880903551864
69827,3.65,,,26.759740354953838,122.59,0.29963,0.5768,0.0,53767466844.0,2649196.0,0.3834323666666667,23.0,9.617052,0.74,6.0,1.9,23.10974035495384
69828,3.62,,,16.563238859152715,122.64,0.22803,0.5862,0.0,53770116040.0,2690751.0,0.4001071666666667,24.0,2.649196,0.68,0.0,1.9,12.943238859152714
69829,4.07,,,13.856775980077996,122.64,0.23024,0.5538,0.0,53772806791.0,2955665.0,0.4167813833333333,25.0,2.690751,0.68,0.0,1.8,9.786775980077996
69830,4.04,,,13.66194321281665,122.62,0.22722,0.5503,0.0,53775762456.0,2979820.0,0.43345705,26.0,2.955665,0.68,0.0,1.9,9.62194321281665
69831,3.42,,,11.772293565397096,122.67,0.16551,0.4129,0.0,53778742276.0,2526568.0,0.4501337166666667,27.0,2.97982,0.68,0.0,1.8,8.352293565397096
69832,3.78,,,11.441688285051837,122.68,0.17708,0.4868,0.0,53781268844.0,2740619.0,0.4668089833333333,28.0,2.526568,0.68,0.0,1.9,7.661688285051838
69833,3.69,,,13.063573657240957,122.63,0.227,0.5839,0.0,53784009463.0,2752762.0,0.4834763333333333,29.0,2.740619,0.68,0.0,1.9,9.373573657240957
69834,3.28,,,11.675019135103552,122.69,0.17446,0.4899,0.0,53786762225.0,2409562.0,0.5001683666666666,30.0,2.752762,0.62,0.0,1.8,8.395019135103553
69835,3.73,,,11.621745294338364,122.64,0.19609,0.531,0.0,53789171787.0,2747229.0,0.5168465166666667,31.0,2.409562,0.62,0.0,1.8,7.891745294338364
