timestamp,perf_rapl,energy_ram,retired_instructions,igpm,voltage,current,power_factor,discard,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,cpu_time_process,x_rest
2023-08-05 19:23:24.001105,3.79,,,12.567,,,,,,,,,2.656336,1.03,4.0,5.0,00:00:00,8.777000000000001
2023-08-05 19:23:25.002365,3.62,,,12.567,,,,,53697765184.0,2555798.0,0.03322071666666667,1.0,2.656336,1.03,4.0,4.0,00:00:00,8.947
2023-08-05 19:23:26.003618,3.46,,,12.567,,,,,53697765184.0,2555798.0,0.03322071666666667,1.0,2.656336,1.03,0.0,3.2,00:00:00,9.107
2023-08-05 19:23:27.004871,6.82,,,12.567,,,,,53700320982.0,4999626.0,0.04989516666666667,2.0,2.555798,1.03,0.0,3.2,00:00:00,5.747
2023-08-05 19:23:28.006099,3.65,,,12.567,,,,,53705320608.0,2696524.0,0.06656478333333334,3.0,4.999626,0.95,1.0,2.8,00:00:00,8.917
2023-08-05 19:23:29.007377,4.71,,,12.567,,,,,53708017132.0,3460480.0,0.08325471666666666,4.0,2.696524,0.95,1.0,2.7,00:00:00,7.857
2023-08-05 19:23:30.008633,4.15,,,12.567,122.63,0.13272,0.7722,0.0,53711477612.0,3042430.0,0.09992264999999999,5.0,3.46048,0.95,0.0,2.6,00:00:00,8.417
2023-08-05 19:23:31.009933,3.42,,,14.40924634820371,122.58,0.14489,0.8049,0.0,53714520042.0,2527134.0,0.11661045,6.0,3.04243,0.95,0.0,2.5,00:00:00,10.98924634820371
2023-08-05 19:23:32.010848,3.77,,,13.233504786921497,122.62,0.13043,0.7635,0.0,53717047176.0,2769093.0,0.13328711666666665,7.0,2.527134,0.95,0.0,2.4,00:00:00,9.463504786921497
2023-08-05 19:23:33.012048,3.34,,,12.092446524212624,122.65,0.16434,0.4159,0.0,53719816269.0,2450517.0,0.14996138333333334,8.0,2.769093,0.95,0.0,2.3,00:00:00,8.752446524212624
