seconds,perf_rapl,energy_ram,retired_instructions,ipmi,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,x_rest
63449,21.53,10.7,195961159.0,101.0,143699374631.0,29884981.0,0.13434165,8.0,46.061035,3.02,1.0,6.1,79.47
63450,20.96,10.24,186832590.0,103.0,143729259612.0,39103458.0,0.15102106666666665,9.0,29.884981,3.02,1.0,5.7,82.03999999999999
63451,30.94,23.57,2797821800.0,90.0,143768363070.0,41374608.0,0.1676992,10.0,39.103458,2.93,0.0,5.3,59.06
63452,25.18,17.55,1696164884.0,122.0,143809737678.0,32837922.0,0.1843788,11.0,41.374608,2.93,0.0,5.0,96.82
63453,20.25,8.53,125966885.0,123.0,143842575600.0,30430578.0,0.20105598333333333,12.0,32.837922,2.93,2.0,4.8,102.75
63454,20.74,9.31,243799396.0,104.0,143873006178.0,29354236.0,0.21773423333333333,13.0,30.430578,2.93,2.0,4.7,83.26
63455,20.68,8.85,202780514.0,96.0,143902360414.0,30111285.0,0.2344127666666667,14.0,29.354236,2.93,0.0,4.6,75.32
63456,20.06,7.89,121968833.0,94.0,143932471699.0,30102173.0,0.25109143333333334,15.0,30.111285,2.93,0.0,4.4,73.94
63457,20.57,9.03,200198756.0,95.0,143962573872.0,29261712.0,0.2677705666666667,16.0,30.102173,2.7,0.0,4.2,74.43
63458,20.62,9.1,187876953.0,98.0,143991835584.0,30270494.0,0.28444721666666667,17.0,29.261712,2.7,0.0,4.1,77.38
63459,20.02,8.62,125506717.0,88.0,144022106078.0,29889489.0,0.30112635,18.0,30.270494,2.7,0.0,4.0,67.98
63460,20.46,8.24,191495272.0,104.0,144051995567.0,29243531.0,0.3178053,19.0,29.889489,2.7,0.0,3.9,83.53999999999999
63461,20.39,7.99,189869068.0,117.0,144081239098.0,29761420.0,0.33448525,20.0,29.243531,2.48,0.0,3.8,96.61
63462,19.94,7.59,121193939.0,111.0,144111000518.0,29512879.0,0.35116528333333336,21.0,29.76142,2.48,0.0,3.7,91.06
63463,20.34,8.63,190104769.0,102.0,144140513397.0,29673651.0,0.3678438666666667,22.0,29.512879,2.48,0.0,3.6,81.66
63464,20.49,9.28,191174321.0,97.0,144170187048.0,29709187.0,0.3845221166666667,23.0,29.673651,2.48,0.0,3.5,76.51
63465,20.02,8.15,122923554.0,97.0,144199896235.0,29449799.0,0.40120105,24.0,29.709187,2.48,0.0,3.4,76.98
63466,20.57,8.77,190182976.0,100.0,144229346034.0,29985678.0,0.41787888333333334,25.0,29.449799,2.48,0.0,3.4,79.43
63467,20.43,8.63,199544560.0,97.0,144259331712.0,30038412.0,0.43455910000000003,26.0,29.985678,2.36,0.0,3.3,76.57
63468,20.11,8.51,121662918.0,90.0,144289370124.0,29535482.0,0.45124053333333336,27.0,30.038412,2.36,0.0,3.3,69.89
63469,20.6,9.08,192703273.0,92.0,144318905606.0,29734774.0,0.4679176666666667,28.0,29.535482,2.36,0.0,3.2,71.4
63470,19.94,7.7,121645738.0,96.0,144348640380.0,29883075.0,0.48459568333333336,29.0,29.734774,2.36,0.0,3.2,76.06
63471,20.58,9.01,192207486.0,101.0,144378523455.0,29544384.0,0.5012747833333333,30.0,29.883075,2.25,0.0,3.1,80.42
63472,20.54,8.85,189490697.0,99.0,144408067839.0,29970408.0,0.5179549833333333,31.0,29.544384,2.25,0.0,3.1,78.46000000000001
63473,20.16,8.35,123030440.0,102.0,144438038247.0,30256731.0,0.5346347666666666,32.0,29.970408,2.25,0.0,3.0,81.84
63474,20.45,8.9,190741456.0,106.0,144468294978.0,29126101.0,0.5513138166666667,33.0,30.256731,2.25,0.0,3.0,85.55
63475,20.52,9.24,190444435.0,95.0,144497421079.0,30354635.0,0.5679928166666667,34.0,29.126101,2.25,0.0,3.0,74.48
63476,20.17,8.26,128471986.0,90.0,144527775714.0,30017118.0,0.5846716333333333,35.0,30.354635,2.25,0.0,3.0,69.83
63477,20.55,8.61,198890722.0,96.0,144557792832.0,29174883.0,0.6013513833333334,36.0,30.017118,2.23,0.0,2.9,75.45
63478,20.69,9.75,188202366.0,113.0,144586967715.0,30519497.0,0.6180314333333333,37.0,29.174883,2.23,0.0,2.9,92.31
63479,20.08,7.97,125109925.0,103.0,144617487212.0,29162548.0,0.6347114,38.0,30.519497,2.23,0.0,2.9,82.92
63480,20.72,9.87,189758347.0,105.0,144646649760.0,30353737.0,0.6513894333333333,39.0,29.162548,2.23,0.0,2.9,84.28
63481,20.39,8.97,191726371.0,114.0,144677003497.0,29764273.0,0.6680693333333333,40.0,30.353737,2.13,0.0,2.8,93.61
63482,20.14,8.23,122305554.0,109.0,144706767770.0,29565750.0,0.6847491666666666,41.0,29.764273,2.13,0.0,2.8,88.86
63483,20.43,8.09,190598684.0,96.0,144736333520.0,30009533.0,0.7014291166666666,42.0,29.56575,2.13,0.0,2.8,75.57
63484,20.56,8.84,189521472.0,95.0,144766343053.0,29902753.0,0.71810835,43.0,30.009533,2.13,0.0,2.7,74.44
63485,20.68,9.56,124042053.0,96.0,144796245806.0,30143008.0,0.7347871,44.0,29.902753,2.13,0.0,2.8,75.32
63486,20.4,8.62,188680255.0,99.0,144826388814.0,29883792.0,0.7514663666666667,45.0,30.143008,2.13,0.0,2.7,78.6
63487,20.58,9.58,199709686.0,98.0,144856272606.0,30076329.0,0.7681455833333334,46.0,29.883792,2.04,0.0,2.7,77.42
63488,19.82,7.15,120995208.0,92.0,144886348935.0,29231625.0,0.7848259166666666,47.0,30.076329,2.04,0.0,2.7,72.18
63489,20.69,9.59,191832075.0,102.0,144915580560.0,30039327.0,0.8015053833333333,48.0,29.231625,2.04,0.0,2.7,81.31
63490,19.97,7.37,127534658.0,106.0,144945619887.0,29730261.0,0.8181845666666666,49.0,30.039327,2.04,0.0,2.7,86.03
63491,20.24,8.18,183872347.0,104.0,144975350148.0,29105655.0,0.8348633166666667,50.0,29.730261,1.88,0.0,2.6,83.76
63492,20.14,8.1,187635590.0,97.0,145004455803.0,29426157.0,0.8515430833333333,51.0,29.105655,1.88,0.0,2.6,76.86
63493,20.0,8.5,123476380.0,95.0,145033881960.0,29801124.0,0.8682228833333333,52.0,29.426157,1.88,0.0,2.6,75.0
63494,20.29,7.88,189909263.0,100.0,145063683084.0,29140095.0,0.884903,53.0,29.801124,1.88,0.0,2.6,79.71000000000001
63495,20.42,8.51,189931372.0,94.0,145092823179.0,29816360.0,0.9015811666666667,54.0,29.140095,1.88,0.0,2.6,73.58
63496,19.97,7.25,121374327.0,88.0,145122639539.0,29257472.0,0.9182609,55.0,29.81636,1.73,0.0,2.6,68.03
63497,20.4,8.84,199362137.0,93.0,145151897011.0,29729300.0,0.9349396999999999,56.0,29.257472,1.73,0.0,2.5,72.6
63498,20.03,8.13,187730596.0,102.0,145181626311.0,29395536.0,0.9516183666666667,57.0,29.7293,1.73,0.0,2.5,81.97
63499,20.06,8.32,125907344.0,104.0,145211021847.0,29275430.0,0.9682976666666666,58.0,29.395536,1.73,0.0,2.5,83.94
63500,20.34,7.84,188008013.0,99.0,145240297277.0,29795814.0,0.9849754166666667,59.0,29.27543,1.67,0.0,2.5,78.66
63501,20.32,8.26,189491683.0,95.0,145270093091.0,29658160.0,1.0016535833333333,60.0,29.795814,1.67,0.0,2.5,74.68
63502,20.12,8.3,122758480.0,94.0,145299751251.0,29447573.0,1.0183327333333334,61.0,29.65816,1.67,0.0,2.5,73.88
63503,20.19,7.86,189419627.0,95.0,145329198824.0,29540184.0,1.0350124833333334,62.0,29.447573,1.67,0.0,2.5,74.81
63504,20.25,8.48,190431344.0,97.0,145358739008.0,29616431.0,1.0516912833333334,63.0,29.540184,1.67,0.0,2.5,76.75
63505,20.0,7.69,124104183.0,86.0,145388355439.0,29233475.0,1.06837015,64.0,29.616431,1.67,0.0,2.4,66.0
63506,20.24,7.41,189763276.0,98.0,145417588914.0,29571630.0,1.08504545,65.0,29.233475,1.62,0.0,2.4,77.76
63507,20.48,9.12,198546000.0,96.0,145447160544.0,29959144.0,1.1017226166666667,66.0,29.57163,1.62,0.0,2.4,75.52
63508,19.81,7.34,137263424.0,103.0,145477119688.0,28968092.0,1.1184033999999998,67.0,29.959144,1.62,0.0,2.4,83.19
63509,20.55,9.43,190117786.0,105.0,145506087780.0,30075429.0,1.1350835333333333,68.0,28.968092,1.62,0.0,2.4,84.45
63510,20.2,7.87,324543082.0,103.0,145536163209.0,29942709.0,1.1517624166666667,69.0,30.075429,1.49,0.0,2.4,82.8
63511,20.6,8.54,184946204.0,102.0,145566105918.0,29722722.0,1.1684405166666667,70.0,29.942709,1.49,0.0,2.4,81.4
63512,20.34,8.04,189328297.0,95.0,145595828640.0,29770088.0,1.1851185833333333,71.0,29.722722,1.49,0.0,2.4,74.66
63513,23.41,14.03,617105949.0,96.0,145625598728.0,34386220.0,1.2017971166666668,72.0,29.770088,1.49,0.0,2.4,72.59
63514,24.86,18.03,398645589.0,103.0,145659984948.0,36303093.0,1.2184713333333332,73.0,34.38622,1.49,0.0,2.4,78.14
63515,25.81,20.39,405646832.0,115.0,145696288041.0,37834139.0,1.2351503666666666,74.0,36.303093,1.49,0.0,2.4,89.19
63516,24.46,17.68,266983369.0,129.0,145734122180.0,35746420.0,1.2518284166666667,75.0,37.834139,1.53,1.0,2.4,104.53999999999999
63517,27.38,21.61,1804409673.0,139.0,145769868600.0,40048727.0,1.2685065,76.0,35.74642,1.53,1.0,2.4,111.62
63518,51.85,30.98,4380513215.0,130.0,145809917327.0,76051401.0,1.2851681166666666,77.0,40.048727,1.53,12.0,2.4,78.15
63519,62.94,32.62,7079715776.0,165.0,145885968728.0,92587744.0,1.3018491666666667,78.0,76.051401,1.53,12.0,2.5,102.06
63520,74.91,35.12,15445907902.0,191.0,145978556472.0,110190131.0,1.3185247333333334,79.0,92.587744,2.21,31.0,2.6,116.09
63521,79.23,34.87,19154866034.0,206.0,146088746603.0,116600650.0,1.3352148333333331,80.0,110.190131,2.21,31.0,2.8,126.77
63522,86.99,35.63,29714642817.0,221.0,146205347253.0,127818121.0,1.35188585,81.0,116.60065,2.21,44.0,2.9,134.01
63523,101.22,35.25,48078819833.0,225.0,146333165374.0,148748474.0,1.3685527166666667,82.0,127.818121,2.21,44.0,3.1,123.78
