,0
0,0.9383304986154106
1,4.388137913108247
2,32.87108019301564
3,37.8138369189101
4,40.85681842349125
5,42.35816798959865
6,51.608672942291236
7,62.580772421395494
8,66.44173641289233
9,89.11822805671726
10,95.94037668195443
11,99.84722259475954
12,113.12149402217169
13,120.99605705342833
14,128.034395030926
15,130.72320384686014
16,243.3359420289208
17,265.33542503092605
18,304.26083660628376
19,407.23525053514453
20,418.94240881963594
21,511.37198204914694
22,518.5651478373994
23,521.9387812942489
24,590.9308250631909
25,648.2161777852657
26,694.9815952062642
27,696.4078842773185
28,787.4308464779458
29,752.5831913927625
30,3.058088967156239
31,20.940870844437157
32,24.168807502885294
33,36.14771485239343
34,55.861827202164946
35,72.0413366515887
36,73.70986466303405
37,85.89035907354527
38,94.74758545563353
39,142.0623684710583
40,146.9029422330555
41,149.3985085406193
42,174.09643586885818
43,239.19460613889467
44,244.1169451064922
45,269.60247081715255
46,273.8820136675717
47,366.15816332949186
48,367.2020654565523
49,432.7089822715667
50,450.21613998594347
51,511.97801159096645
52,575.0781238240301
53,609.4698757079302
54,660.8763780396976
55,639.8916777468296
56,548.9033781949581
57,659.9578622511231
