minutes,cnn_image_classification-0-0.0.1,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
820,26.1744241278615,,5.219617324062645,14.623571629826968,14.470467483291682
822,47.00721508363788,,6.773067373172063,24.82626674446428,22.24073391451453
823,35.15588239294141,,5.969273816275508,22.87237816238593,17.36137727546917
824,48.86212766988502,,6.29239421500724,24.00481553020412,25.460388108614257
825,45.22455307990474,,5.711488265322013,24.158785181248028,26.65854916966922
826,40.4204258436197,,4.55193358498307,15.255186048362496,20.154261380834708
827,54.68213295259618,,5.783342950020711,24.174417103373997,21.500721805125856
828,37.7115610835317,,7.527776766920078,30.860354853379405,22.19636475063772
829,69.49194220802897,,7.196176149039734,23.225448107576437,27.92917704476354
830,43.10843431102197,,5.693268820360295,17.728701892298428,22.85026872003983
831,52.136420840778975,,7.599393489263108,20.757983468881978,20.295432330916235
832,54.19287175949893,,4.263721941051924,19.69540955144565,17.57327787950711
833,49.38583924251042,,5.8494076820330925,16.5180551674059,14.559987811564248
834,50.59503884821863,,6.961784588771557,27.835259882928312,28.021409611196646
835,186.45455136398817,,37.81297777561253,,
