,0
0,259.4219112293442
1,281.0063747102218
2,315.98765461071
3,336.90937717546626
4,339.7124912144383
5,428.94236215434853
6,902.1862253284961
7,285.6092372393559
8,305.4596700414476
9,316.64292365912763
10,383.5095339661527
11,422.1949453038041
12,1996.9921725425693
13,591.6720760464754
14,679.3400616518887
15,694.4736811247653
16,1726.2023982877736
17,337.62776351141656
18,452.0187236422378
19,755.5443174348716
20,904.0501914956776
21,1855.9808231889438
22,2002.128516260122
23,2092.0174103819895
24,2193.6780032668516
25,210.94273030750776
26,218.68760858439248
27,261.6640169092644
28,265.59255541561015
29,270.77756735021717
30,277.07131299273084
31,301.5302037214034
32,306.9609698409503
33,311.61980940838816
34,322.945909603114
35,327.5029628098084
36,361.09274703336143
37,1131.3930662962882
38,383.3767693966874
39,539.4234850619335
40,1440.643647474958
41,1962.8710294117861
42,319.2448659476403
43,340.8770045648216
44,643.2405943164109
45,718.3189647224666
46,2201.906759275716
47,866.1852786480184
48,1583.287230581695
49,2324.3177954150574
50,2407.032711156076
51,1478.4991405180003
52,13475.280746357517
53,16582.64612587535
