minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,cp
820,9.202304205191563,9.85676942292381,6.176035218558795,8.044827050528777,
822,15.62264436109541,15.149599433818961,8.014132078522492,14.44787910624306,
823,14.39310361889657,11.82595468088924,7.063055206860206,10.80531866826789,
824,15.105722493121121,17.34271372328016,7.445382653204238,15.0179948374359,
825,15.20261233666545,18.15885855923525,6.758034255576143,13.899969916740906,
826,9.599765794390063,13.728368316338342,5.3860082814489925,12.42339979027503,
827,15.212449174502085,14.64552942081919,6.843055251516164,16.80679965330714,
828,19.419768332226333,15.119376732422024,8.907130838043996,11.590818015343709,
829,14.615283064766441,19.02436521972189,8.514769297460626,21.358661177720034,
830,11.156296977636226,15.564792933285844,6.736476366029829,13.249571289788168,
831,13.062559776940745,13.824528962549348,8.991870268536198,16.024363579070616,
832,12.393904493794512,11.970293859771465,5.044986104380265,16.65642302374787,
833,10.394462609843567,9.917747496746648,6.921225371331679,15.178959946182918,
834,17.516140075576192,19.08719077402173,8.237428940634913,15.550612886853934,
835,,,44.74164827834439,57.30764547788245,
