,0
0,215.80776198331642
1,266.31676549803865
2,320.04860123530716
3,324.1736316653245
4,355.009197089079
5,359.6319055346114
6,365.414409868933
7,380.3771926646663
8,387.693030483841
9,406.38030038142466
10,431.0807565405816
11,445.0624633069894
12,467.1659983850411
13,532.2418172751495
14,445.6572731110286
15,489.54646374602834
16,497.2240654689104
17,505.7976868877584
18,550.9110022728922
19,559.7677925548489
20,561.12457066007
21,591.9312558235588
22,608.8625518793694
23,682.5274523127805
24,709.9410843194576
25,809.5315255930353
26,814.5445890261947
27,833.8118843619204
28,776.0590745252238
29,814.0825425030696
30,243.12293913553856
31,358.1656960605619
32,370.73096787498747
33,420.1252220818563
34,433.12895975478085
35,460.24947751129696
36,479.11213370222566
37,495.8653106810232
38,502.0722994583993
39,510.45491996542876
40,511.5610412061997
41,529.0524789815872
42,553.8646070000287
43,564.3545274675134
44,588.2387397650529
45,607.847396262568
46,622.8085591375418
47,624.0228938480692
48,682.1546084631813
49,738.455686260198
50,739.0127393059684
51,741.1229978658671
52,1012.1667538710943
53,786.4950746076596
54,713.562043848191
55,922.7513510846297
56,2149.6691537593474
57,2942.9986409090193
