,0
0,158.79905726713173
1,237.7291424567209
2,253.9974695514783
3,283.66906046550537
4,361.2123907077563
5,269.5630669363617
6,339.3466692597399
7,350.5359640051693
8,371.16700050140753
9,398.0823377767029
10,421.40949525476753
11,486.37404673441154
12,491.228536270353
13,495.50741777336356
14,519.7337524328079
15,568.4527736820622
16,587.8116948474736
17,623.9088164141065
18,678.7530248412273
19,681.2434325465183
20,709.910502084453
21,716.2802087562741
22,721.4317033381756
23,841.2297574570342
24,687.8125562334693
25,916.3233937664849
26,136.30874804390743
27,187.73662903872977
28,252.11369314338134
29,259.9561342744729
30,301.47396316370504
31,319.0160053391541
32,320.91868073139335
33,339.52788570350776
34,390.21282089475767
35,404.40834583383366
36,425.04412729097004
37,427.1279196916577
38,445.179663840616
39,464.44445960203257
40,519.2960021460982
41,555.3287295073413
42,567.5420824171825
43,600.5231322602884
44,602.9244194350755
45,613.7400456437384
46,770.8261438277624
47,668.0612797299251
48,630.6665975338859
49,678.876539821114
50,618.7196805971892
51,774.2156979458072
52,3181.8322461397975
53,4180.472674048995
