seconds,VDD_GPU_SOC_current,VDD_CPU_CV_current,VIN_SYS_5V0_current,VDDQ_VDD2_1V8AO_current,tegra,load_avg_1minute,cpu_pct,cpu_pct_process
62714,5.152,6.734,5.644,1.207,19.271403397251248,4.49,,0.0
62715,5.548,6.734,5.745,1.308,19.290482378075875,4.5,,0.0
62716,5.152,6.734,5.644,1.207,19.124437664653115,4.51,30.0,0.0
62718,5.152,6.338,5.544,1.107,18.82940636525718,4.46,,0.0
62719,5.152,5.942,5.644,1.207,18.564084455680028,4.41,,0.0
62720,5.152,5.15,5.644,1.207,18.140759118976018,4.359999999999999,,0.0
62721,5.152,3.961,5.544,1.107,17.427731383283213,4.31,25.0,0.0
62722,5.152,4.753,5.745,1.207,17.256511968298252,4.31,25.0,0.0
62723,5.152,5.546,5.745,1.308,17.404858377808775,4.3225,,0.0
62724,5.152,6.734,5.644,1.207,17.804500864466146,4.335,,0.0
62725,5.152,7.92,5.544,1.107,18.3800506051263,4.3475,,0.0
62726,5.152,8.316,5.443,1.006,18.84113542358841,4.36,31.0,0.0
62727,5.152,8.316,5.443,1.006,19.163894796511887,4.36,31.0,0.0
62728,5.152,7.13,5.644,1.207,19.15462635755832,4.3725000000000005,,0.0
62729,5.152,7.13,5.544,1.107,19.088138450290824,4.385,,0.0
62730,5.152,6.734,5.544,1.207,18.952796915203574,4.3975,,0.0
62731,5.152,6.732,5.644,1.207,18.8874578406425,4.41,31.0,0.0
62732,5.152,7.128,5.544,1.207,18.93052048844975,4.41,31.0,0.0
62733,5.152,5.546,5.443,1.006,18.395464341914824,4.4225,,0.0
62734,5.152,7.527,5.443,1.006,18.615225039340377,4.4350000000000005,,0.0
62735,5.152,8.316,5.443,1.006,19.005757527538265,4.4475,,0.0
62736,5.152,7.527,5.443,1.006,19.042430269276785,4.46,29.0,0.0
62737,5.152,7.13,5.644,1.207,19.06960118849375,4.46,29.0,0.0
62738,5.152,3.961,5.544,1.107,18.077920831945622,4.43,,0.0
62739,5.152,2.773,5.544,1.107,17.027344582361938,4.4,,0.0
62740,5.152,3.961,5.443,1.006,16.587741207653355,4.37,,0.0
62741,5.152,5.546,5.544,1.107,16.81611884535735,4.34,19.0,0.0
62742,5.152,6.734,5.644,1.207,17.39238319175015,4.34,19.0,0.0
62743,5.152,7.13,5.544,1.207,17.884568234225103,4.355,,0.0
62744,5.152,7.13,5.644,1.207,18.259097763957573,4.37,,0.0
62745,5.152,5.942,5.443,1.107,18.074568434770303,4.385,,0.0
62746,5.152,7.527,5.544,1.107,18.45119790433921,4.4,30.0,0.0
62747,5.152,7.923,5.443,1.107,18.803338533037447,4.4,30.0,0.0
62748,5.152,5.546,5.342,1.006,18.276136973126214,4.3925,,0.0
62749,5.152,4.753,5.342,0.905,17.63889588118835,4.385,,0.0
62750,5.152,6.338,5.544,1.107,17.789527116831845,4.3775,,0.0
62751,5.152,5.942,5.443,1.107,17.74586898178229,4.37,23.0,0.0
62752,5.152,6.338,5.644,1.207,17.924408287247605,4.37,23.0,0.0
62753,5.152,7.13,5.644,1.207,18.286985801073325,4.3625,,0.0
62754,5.152,5.942,5.745,1.207,18.214690060751327,4.355,,0.0
62755,5.152,5.942,5.544,1.107,18.07378304252593,4.3475,,0.0
62756,5.15,7.128,5.544,1.107,18.33034812976815,4.34,29.0,0.0
62757,5.152,7.527,5.544,1.107,18.630243690837705,4.34,29.0,0.0
62758,5.152,6.734,5.443,1.006,18.541670583586395,4.33,,0.0
62760,5.152,7.527,5.644,1.207,18.838169408510478,4.319999999999999,,0.0
62761,5.548,6.734,5.745,1.308,18.987218585957333,4.31,30.0,0.0
62762,5.152,6.338,5.644,1.207,18.793353010170133,4.31,30.0,0.0
62763,5.152,6.734,5.644,1.207,18.776447107119093,4.262499999999999,,0.0
62764,5.548,6.338,5.745,1.308,18.825212974983366,4.215,,0.0
62765,5.152,5.942,5.644,1.207,18.561149082488356,4.1675,,0.0
62766,5.152,3.169,5.443,1.006,17.423804357741847,4.12,23.0,0.0
62767,5.152,2.376,5.342,1.006,16.359463050419293,4.12,23.0,0.0
62768,5.152,3.565,5.544,1.107,16.062024135293505,4.1375,,0.0
62769,5.152,7.128,5.544,1.107,16.922716894705452,4.155,,0.0
62770,5.152,7.923,5.544,1.107,17.76370182629382,4.1725,,0.0
62771,5.152,8.316,5.443,1.006,18.409691278405674,4.19,26.0,0.0
62772,5.152,7.527,5.443,1.006,18.62518389488397,4.19,26.0,0.0
62773,5.15,5.544,5.544,1.107,18.24112872641878,4.1675,,0.0
62774,5.548,7.128,5.846,1.308,18.717790108493144,4.145,,0.0
62775,5.548,7.13,5.745,1.308,19.021753075945202,4.1225,,0.0
62776,5.548,6.734,5.745,1.308,19.115727153161643,4.1,28.0,0.0
62777,5.548,7.13,5.846,1.308,19.33060900721315,4.1,28.0,0.0
62778,5.548,5.15,5.745,1.207,18.826426305049203,4.0775,,0.0
62779,5.152,3.169,5.342,0.905,17.54889841353444,4.055,,0.0
62780,5.152,3.565,5.342,0.905,16.773428889474108,4.0325,,0.0
62781,5.152,5.15,5.644,1.207,16.887300222631875,4.01,18.0,0.0
62782,5.548,5.546,5.745,1.308,17.265210155842315,4.01,18.0,0.0
62783,5.548,5.15,5.745,1.308,17.410947109089623,3.9499999999999997,,0.0
62784,5.152,4.357,5.443,1.107,17.005362976362736,3.8899999999999997,,0.0
62785,5.152,1.98,5.14,0.905,15.856854083453916,3.83,,0.0
62786,4.755,1.188,4.931,0.805,14.603497858417741,3.77,13.0,0.0
62787,5.152,6.338,5.644,1.207,15.724748500892419,3.77,13.0,0.0
62788,5.152,6.734,5.544,1.207,16.598423950624696,3.795,,0.0
62789,5.152,6.734,5.544,1.107,17.179996765437288,3.8200000000000003,,0.0
62790,5.152,6.734,5.544,1.107,17.5870977358061,3.845,,0.0
62791,5.152,6.338,5.745,1.308,17.873868415064273,3.87,29.0,0.0
62792,5.152,6.732,5.644,1.207,18.13220789054499,3.87,29.0,0.0
62793,5.152,6.734,5.544,1.107,18.253645523381493,3.8925,,0.0
62794,5.152,7.527,5.544,1.107,18.576551866367044,3.915,,0.0
62795,5.152,7.527,5.544,1.107,18.80258630645693,3.9375,,0.0
62797,5.152,7.527,5.644,1.207,19.020810414519854,3.96,31.0,0.0
62798,5.152,7.527,5.544,1.107,19.113567290163896,3.98,,0.0
62799,5.152,7.923,5.544,1.107,19.297297103114726,4.0,,0.0
62800,5.152,8.319,5.443,1.107,19.514407972180308,4.02,,0.0
62801,5.152,7.527,5.544,1.107,19.459085580526214,4.04,32.0,0.0
62802,5.152,7.527,5.544,1.107,19.420359906368347,4.04,32.0,0.0
62803,5.152,7.13,5.544,1.107,19.27415193445784,4.0600000000000005,,0.0
62804,5.152,7.527,5.544,1.107,19.290906354120487,4.08,,0.0
62805,5.152,6.734,5.544,1.107,19.06473444788434,4.1,,0.0
62806,5.152,7.13,5.644,1.207,19.08521411351904,4.12,31.0,0.0
62807,5.152,6.734,5.544,1.207,18.950749879463327,4.12,31.0,0.0
62808,5.152,7.13,5.644,1.207,19.00542491562433,4.1175,,0.0
62809,5.152,7.527,5.544,1.107,19.10279744093703,4.115,,0.0
62810,5.152,7.92,5.544,1.107,19.288858208655924,4.112500000000001,,0.0
62811,5.152,7.128,5.544,1.107,19.18150074605915,4.11,31.0,0.0
62812,5.548,7.13,5.745,1.308,19.346350522241405,4.11,31.0,0.0
62813,5.548,6.338,5.745,1.308,19.224145365568983,4.0875,,0.0
62814,5.152,5.942,5.745,1.207,18.87070175589829,4.0649999999999995,,0.0
62815,5.152,5.15,5.644,1.207,18.355391229128802,4.0424999999999995,,0.0
62816,5.152,4.357,5.544,1.107,17.696773860390163,4.02,25.0,0.0
62817,5.152,4.753,5.544,1.107,17.354541702273114,4.02,25.0,0.0
62818,5.152,3.169,5.544,1.107,16.63977919159118,4.039999999999999,,0.0
62819,5.548,5.15,5.846,1.408,17.033445434113826,4.06,,0.0
62820,5.548,5.546,5.947,1.408,17.458111803879678,4.08,,0.0
62821,5.548,6.734,5.846,1.308,18.051478262715776,4.1,26.0,0.0
62822,5.152,7.524,5.644,1.207,18.494134783901043,4.1,26.0,0.0
62823,5.548,7.527,5.846,1.308,19.01459434873073,4.1175,,0.0
62824,5.548,7.527,5.745,1.308,19.34861604411151,4.135,,0.0
62825,5.152,6.338,5.644,1.207,19.046331230878057,4.1525,,0.0
62826,5.548,7.13,5.846,1.308,19.28203186161464,4.17,31.0,0.0
62827,5.548,7.13,5.846,1.308,19.447022303130247,4.17,31.0,0.0
62828,5.548,6.734,5.745,1.308,19.413415612191173,4.1675,,0.0
62829,5.548,6.734,5.846,1.308,19.42019092853382,4.165,,0.0
62830,5.548,6.734,5.846,1.308,19.424933649973674,4.1625,,0.0
62831,5.548,7.13,5.846,1.308,19.547053554981574,4.16,31.0,0.0
62832,5.152,5.942,5.644,1.207,19.066437488487104,4.16,31.0,0.0
62833,5.152,6.734,5.544,1.107,18.90760624194097,4.175,,0.0
62834,5.152,6.734,5.544,1.207,18.82642436935868,4.1899999999999995,,0.0
62835,5.548,6.734,5.745,1.207,18.948697058551076,4.205,,0.0
62836,5.152,7.13,5.544,1.207,18.973987940985754,4.22,30.0,0.0
62837,5.152,7.13,5.644,1.207,19.02169155869003,4.22,30.0,0.0
62838,5.152,7.527,5.544,1.107,19.11418409108302,4.243333333333333,,0.0
62840,5.152,7.923,5.544,1.107,19.297728863758113,4.266666666666667,,0.0
62841,5.152,8.319,5.443,1.107,19.51471020463068,4.29,32.0,0.0
62842,5.152,7.527,5.644,1.207,19.519297143241474,4.29,32.0,0.0
62843,5.152,7.524,5.544,1.107,19.461608000269027,4.3025,,0.0
62844,5.152,7.13,5.544,1.107,19.30302560018832,4.3149999999999995,,0.0
62845,5.152,7.527,5.544,1.107,19.31111792013182,4.3275,,0.0
62846,5.548,7.13,5.644,1.207,19.376482544092276,4.34,32.0,0.0
62847,5.152,7.527,5.544,1.107,19.362537780864592,4.34,32.0,0.0
62848,5.152,6.734,5.544,1.107,19.114876446605212,4.355,,0.0
62849,5.152,6.338,5.544,1.107,18.822713512623647,4.37,,0.0
62850,5.548,7.13,5.745,1.308,19.095199458836554,4.385,,0.0
62851,5.548,7.128,5.947,1.408,19.375939621185587,4.4,31.0,0.0
62852,5.548,6.734,5.846,1.308,19.39395773482991,4.4,31.0,0.0
62853,5.548,6.734,5.745,1.308,19.376270414380937,4.4125000000000005,,0.0
62854,5.548,7.128,5.846,1.308,19.512389290066658,4.425000000000001,,0.0
62855,5.548,7.13,5.846,1.408,19.638272503046664,4.4375,,0.0
62856,5.152,7.13,5.745,1.207,19.516990752132667,4.45,31.0,0.0
62857,5.152,7.13,5.544,1.107,19.341793526492868,4.45,31.0,0.0
62858,5.152,7.527,5.544,1.107,19.338255468545007,4.46,,0.0
62859,5.548,7.13,5.644,1.207,19.395478827981506,4.470000000000001,,0.0
62860,5.152,7.527,5.544,1.107,19.375835179587053,4.48,,0.0
62861,5.152,7.923,5.544,1.107,19.480884625710935,4.49,32.0,0.0
62862,5.152,8.319,5.443,1.107,19.642919237997653,4.49,32.0,0.0
62863,5.152,8.319,5.443,1.006,19.726043466598355,4.5,,0.0
62864,5.152,8.319,5.443,1.107,19.814530426618845,4.51,,0.0
62865,5.152,6.734,5.644,1.207,19.49127129863319,4.5200000000000005,,0.0
62866,5.152,7.13,5.544,1.107,19.323789909043235,4.53,32.0,0.0
62867,5.152,6.734,5.544,1.207,19.117752936330266,4.53,32.0,0.0
62868,5.152,7.527,5.544,1.107,19.181427055431186,4.54,,0.0
62869,5.152,7.527,5.544,1.107,19.225998938801826,4.550000000000001,,0.0
62870,5.152,7.923,5.443,1.107,19.345699257161275,4.5600000000000005,,0.0
62871,5.152,7.923,5.443,1.006,19.399189480012893,4.57,32.0,0.0
62872,5.152,7.527,5.544,1.107,19.378432636009023,4.57,32.0,0.0
62873,5.152,7.524,5.544,1.107,19.363002845206314,4.577500000000001,,0.0
62874,5.15,7.92,5.443,1.107,19.44010199164442,4.585,,0.0
62875,5.15,7.128,5.443,1.107,19.25647139415109,4.592499999999999,,0.0
62876,5.152,7.527,5.544,1.107,19.278529975905762,4.6,32.0,0.0
62877,5.152,7.527,5.544,1.107,19.29397098313403,4.6,32.0,0.0
62878,5.548,6.734,5.745,1.308,19.306279688193822,4.609999999999999,,0.0
62879,5.152,6.338,5.644,1.207,19.016695781735677,4.619999999999999,,0.0
62880,5.152,7.13,5.644,1.207,19.051587047214976,4.63,,0.0
62882,5.152,7.527,5.544,1.107,19.135110933050484,4.64,31.0,0.0
62883,5.152,8.319,5.443,1.107,19.40087765313534,4.645,,0.0
62884,5.152,8.319,5.443,1.107,19.58691435719474,4.65,,0.0
62885,5.152,6.734,5.544,1.107,19.271940050036317,4.655,,0.0
62886,5.152,7.13,5.544,1.207,19.20025803502542,4.66,32.0,0.0
62887,5.152,7.13,5.544,1.207,19.150080624517795,4.66,32.0,0.0
62888,5.152,8.319,5.443,1.107,19.411356437162453,4.6675,,0.0
62889,5.152,8.319,5.443,1.006,19.563949506013714,4.675000000000001,,0.0
62890,5.152,8.319,5.443,1.107,19.701064654209603,4.6825,,0.0
62891,5.152,7.527,5.443,1.006,19.529145257946723,4.69,32.0,0.0
62892,5.152,7.527,5.544,1.107,19.469401680562708,4.69,32.0,0.0
62893,5.152,7.524,5.544,1.107,19.4266811763939,4.6975,,0.0
62894,5.152,7.128,5.544,1.107,19.277976823475733,4.705,,0.0
62895,5.152,6.734,5.544,1.107,19.055683776433014,4.7125,,0.0
62896,5.152,7.13,5.644,1.207,19.07887864350311,4.72,31.0,0.0
62897,5.152,6.734,5.644,1.207,18.976315050452175,4.72,31.0,0.0
62898,5.548,6.336,5.745,1.308,18.964520535316524,4.705,,0.0
62899,5.152,6.734,5.644,1.207,18.896264374721568,4.6899999999999995,,0.0
62900,5.152,6.734,5.644,1.207,18.848485062305098,4.675,,0.0
62901,5.548,6.734,5.644,1.207,18.93383954361357,4.66,30.0,0.0
