timestamp,VDD_GPU_SOC_current,VDD_CPU_CV_current,VIN_SYS_5V0_current,VDDQ_VDD2_1V8AO_current,tegra,load_avg_1minute,cpu_pct,cpu_pct_process
2023-09-19 17:22:08,4.755,0.792,4.83,0.704,11.081,3.85,,0
2023-09-19 17:22:09,4.755,0.792,4.73,0.704,11.022176470588235,3.85,,0
2023-09-19 17:22:10,4.755,0.792,4.73,0.704,11.003374429223745,3.85,,0
2023-09-19 17:22:12,4.755,0.792,4.73,0.704,10.994541255428349,3.85,1.0,0
2023-09-19 17:22:13,4.755,0.792,4.83,0.704,11.025718906638781,3.7925,,0
2023-09-19 17:22:14,4.755,0.792,4.73,0.704,11.01051444493178,3.7350000000000003,,0
2023-09-19 17:22:15,4.755,0.792,4.73,0.704,11.000865477493113,3.6775,,0
2023-09-19 17:22:16,4.755,0.792,4.73,0.704,10.994541255428347,3.62,0.0,0
2023-09-19 17:22:17,4.755,0.792,4.73,0.704,10.990308053846872,3.62,0.0,0
2023-09-19 17:22:18,4.755,0.792,4.73,0.704,10.98743446594706,3.5675,,0
2023-09-19 17:22:19,4.755,0.792,4.73,0.704,10.985465187085365,3.515,,0
2023-09-19 17:22:20,4.755,0.792,4.73,0.704,10.984106829542888,3.4625000000000004,,0
2023-09-19 17:22:21,4.755,0.792,4.73,0.704,10.983165661798889,3.41,0.0,0
2023-09-19 17:22:22,4.755,0.792,4.83,0.704,11.012716383069069,3.41,0.0,0
2023-09-19 17:22:23,4.755,0.792,4.73,0.704,11.003156080021576,3.3625000000000003,,0
2023-09-19 17:22:24,4.755,0.792,4.73,0.704,10.996487093016892,3.3150000000000004,,0
2023-09-19 17:22:25,4.755,0.792,4.73,0.704,10.99183013159854,3.2675,,0
2023-09-19 17:22:26,4.755,0.792,4.73,0.704,10.98857579270928,3.22,0.0,0
2023-09-19 17:22:27,4.755,0.792,4.73,0.704,10.986300461270037,3.22,0.0,0
2023-09-19 17:22:28,4.755,0.792,4.73,0.704,10.984709053068357,3.1750000000000003,,0
2023-09-19 17:22:29,4.755,0.792,4.73,0.704,10.983595715297643,3.13,,0
2023-09-19 17:22:30,4.755,0.792,4.73,0.704,10.982816696125795,3.085,,0
2023-09-19 17:22:32,4.755,0.792,4.73,0.704,10.98227153808513,3.04,0.0,0
2023-09-19 17:22:33,4.755,0.792,4.73,0.704,10.981890003564738,3.0,,0
2023-09-19 17:22:34,4.755,0.792,4.73,0.704,10.981622966683839,2.96,,0
2023-09-19 17:22:35,4.755,0.792,4.73,0.704,10.981436059132779,2.92,,0
2023-09-19 17:22:36,4.755,0.792,4.73,0.704,10.98130523279604,2.88,0.0,0
2023-09-19 17:22:37,4.755,0.792,4.73,0.704,10.981213658744945,2.88,0.0,0
2023-09-19 17:22:38,4.755,0.792,4.931,0.704,11.041451500723202,2.8425,,0
2023-09-19 17:22:39,4.755,0.792,5.14,0.704,11.146318414137287,2.8049999999999997,,0
2023-09-19 17:22:40,4.755,0.792,5.132,0.704,11.217324010189605,2.7675,,0
2023-09-19 17:22:41,4.755,0.792,5.14,0.704,11.269427382576788,2.73,0.0,0
2023-09-19 17:22:42,4.755,0.792,5.14,0.704,11.305899449769074,2.73,0.0,0
2023-09-19 17:22:43,4.755,0.792,5.14,0.704,11.331429753000583,2.695,,0
2023-09-19 17:22:44,4.755,0.792,5.14,0.704,11.349300894799633,2.66,,0
2023-09-19 17:22:45,4.755,0.792,5.032,0.704,11.329410573615966,2.625,,0
2023-09-19 17:22:46,4.755,0.792,4.83,0.704,11.254887263200144,2.59,0.0,0
2023-09-19 17:22:47,4.755,0.792,4.73,0.704,11.172720977477493,2.59,0.0,0
2023-09-19 17:22:48,4.755,0.792,4.73,0.704,11.115204631920616,2.5466666666666664,,0
2023-09-19 17:22:49,4.755,0.792,4.73,0.704,11.074943216710771,2.5033333333333334,,0
2023-09-19 17:22:51,4.755,0.792,4.73,0.704,11.046760239137052,2.46,0.0,0
2023-09-19 17:22:52,4.755,0.792,4.73,0.704,11.0270321612413,2.46,0.0,0
2023-09-19 17:22:53,4.755,0.792,4.73,0.704,11.01322250985314,2.4299999999999997,,0
2023-09-19 17:22:54,4.755,0.792,4.73,0.704,11.00355575541947,2.4,,0
2023-09-19 17:22:55,4.755,0.792,4.73,0.704,10.996789028069543,2.37,,0
2023-09-19 17:22:56,4.755,0.792,4.73,0.704,10.992052319293878,2.34,0.0,0
2023-09-19 17:22:57,4.755,0.792,4.73,0.704,10.988736623331862,2.34,0.0,0
2023-09-19 17:22:58,4.757,0.792,4.83,0.704,11.017015637370237,2.315,,0
2023-09-19 17:22:59,4.755,0.792,4.73,0.704,11.006210945881568,2.29,,0
2023-09-19 17:23:00,4.755,0.792,4.73,0.704,10.998647661981073,2.265,,0
2023-09-19 17:23:01,4.755,0.792,4.73,0.704,10.9933533633201,2.24,0.0,0
2023-09-19 17:23:02,4.755,0.792,4.73,0.704,10.989647354291414,2.24,0.0,0
2023-09-19 17:23:03,4.755,0.792,4.83,0.704,11.017053148173048,2.2150000000000003,,0
2023-09-19 17:23:04,4.755,0.792,4.73,0.704,11.006237203674429,2.1900000000000004,,0
2023-09-19 17:23:05,4.757,0.792,4.73,0.704,10.99926604255103,2.165,,0
2023-09-19 17:23:06,4.755,0.792,4.73,0.704,10.993786229774127,2.14,0.0,0
2023-09-19 17:23:07,4.757,0.792,4.73,0.704,10.990550360837096,2.14,0.0,0
2023-09-19 17:23:08,4.757,0.792,4.73,0.704,10.98828525258362,2.1775,,0
2023-09-19 17:23:09,4.755,1.584,5.14,0.905,11.406999677112411,2.215,,0
2023-09-19 17:23:10,5.152,3.565,5.443,1.006,12.534699774551585,2.2525,,0
2023-09-19 17:23:12,5.152,5.546,5.644,1.207,14.038989842721056,2.29,6.0,0
2023-09-19 17:23:13,5.152,6.734,5.644,1.207,15.448392890255585,2.3225,,0
2023-09-19 17:23:14,5.152,6.734,5.544,1.107,16.37497502334037,2.355,,0
2023-09-19 17:23:15,5.152,7.527,5.644,1.207,17.32148251645371,2.3875,,0
2023-09-19 17:23:16,5.152,6.732,5.544,1.107,17.68553776154868,2.42,31.0,0
2023-09-19 17:23:17,5.152,7.527,5.443,1.107,18.14857643311175,2.42,31.0,0
2023-09-19 17:23:18,5.152,7.527,5.544,1.107,18.503003503193053,2.4725,,0
