seconds,perf_rapl,energy_ram,retired_instructions,igpm,voltage,current,power_factor,discard,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,x_rest
76417,3.71,,,12.539,,,,,,,,,2.611242,0.72,1.0,4.5,8.829
76418,3.47,,,12.539,,,,,182931744944.0,2411556.0,0.03322396666666667,1.0,2.611242,0.72,1.0,4.0,9.068999999999999
76419,3.37,,,12.539,,,,,182931744944.0,2411556.0,0.03322396666666667,1.0,2.611242,0.67,0.0,3.2,9.169
76420,4.12,,,12.539,,,,,182934156500.0,3032584.0,0.049897300000000006,2.0,2.411556,0.67,0.0,3.0,8.419
76421,6.75,,,12.539,,,,,182937189084.0,4982496.0,0.06656528333333334,3.0,3.032584,0.67,1.0,2.8,5.789
76422,4.63,,,12.539,,,,,182942171580.0,3396597.0,0.08325751666666667,4.0,4.982496,0.67,1.0,2.5,7.909
76423,3.81,,,12.539,122.84,0.13296,0.7677,0.0,182945568177.0,2794565.0,0.099937,5.0,3.396597,0.67,0.0,2.5,8.729
76424,3.4,,,12.27397828661666,122.79,0.20902,0.5273,0.0,182948362742.0,2501957.0,0.11660885,6.0,2.794565,0.67,0.0,2.4,8.87397828661666
76425,9.15,,,13.298064382089331,122.81,0.24538,0.5892,0.0,182950864699.0,6638357.0,0.13328341666666665,7.0,2.501957,0.61,1.0,2.3,4.148064382089331
76426,3.57,,,23.13598809572156,122.66,0.37456,0.8634,0.0,182957503056.0,2702004.0,0.14993975,8.0,6.638357,0.61,1.0,2.2,19.56598809572156
76427,3.38,,,14.86190343367266,122.82,0.13316,0.7506,0.0,182960205060.0,2478304.0,0.16662973333333334,9.0,2.702004,0.61,0.0,2.2,11.48190343367266
76428,3.5,,,13.389140383409808,122.79,0.22766,0.5858,0.0,182962683364.0,2571146.0,0.18330386666666668,10.0,2.478304,0.61,0.0,2.2,9.889140383409808
76429,3.36,,,13.036221623446085,122.83,0.24379,0.5827,0.0,182965254510.0,2490223.0,0.19997615,11.0,2.571146,0.56,0.0,2.1,9.676221623446086
76430,3.85,,,13.333327038238478,122.85,0.23891,0.6002,0.0,182967744733.0,2839499.0,0.21665323333333333,12.0,2.490223,0.56,0.0,2.1,9.483327038238478
