seconds,perf_rapl,energy_ram,retired_instructions,igpm,voltage,current,power_factor,discard,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,x_rest
62335,4.92,,,13.819,,,,,,,,,2.999974,0.65,1.0,8.0,8.899000000000001
62336,4.06,,,13.819,,,,,150560608318.0,3525940.0,0.03323458333333333,1.0,2.999974,0.65,1.0,4.5,9.759
62337,4.81,,,13.819,,,,,150560608318.0,3525940.0,0.03323458333333333,1.0,2.999974,0.65,0.0,4.0,9.009
62338,4.67,,,13.819,,,,,150564134258.0,3488608.0,0.049908749999999995,2.0,3.52594,0.65,0.0,3.2,9.149000000000001
62339,7.47,,,13.819,,,,,150567622866.0,5425518.0,0.06657196666666666,3.0,3.488608,0.68,1.0,3.0,6.349000000000001
62340,6.01,,,13.819,,,,,150573048384.0,4422654.0,0.08325746666666665,4.0,5.425518,0.68,1.0,2.8,7.809000000000001
62341,5.08,,,13.819,121.88,0.1432,0.7918,0.0,150577471038.0,3745898.0,0.09994275000000001,5.0,4.422654,0.68,2.0,2.5,8.739
62342,3.97,,,15.44404540071062,121.9,0.21096,0.5125,0.0,150581216936.0,2918728.0,0.11662921666666667,6.0,3.745898,0.68,2.0,2.5,11.474045400710619
62343,6.5,,,14.65601797796384,121.92,0.21745,0.5915,0.0,150584135664.0,4782000.0,0.13329341666666666,7.0,2.918728,0.68,1.0,2.3,8.15601797796384
62344,4.19,,,16.376240612036984,121.92,0.1548,0.8203,0.0,150588917664.0,3075600.0,0.14997961666666668,8.0,4.782,0.68,1.0,2.2,12.186240612036983
62345,3.99,,,15.180258471807205,121.92,0.22658,0.5823,0.0,150591993264.0,2928372.0,0.1666593,9.0,3.0756,0.62,0.0,2.2,11.190258471807205
62346,4.47,,,15.307106173737024,121.86,0.26187,0.6731,0.0,150594921636.0,3302550.0,0.18333736666666667,11.0,2.928372,0.62,0.0,2.1,10.837106173737023
62347,4.2,,,15.034029275905915,121.93,0.23339,0.5869,0.0,150598224186.0,3086334.0,0.2000242,12.0,3.30255,0.62,0.0,2.1,10.834029275905916
62348,4.59,,,15.029359934361585,121.9,0.2687,0.6223,0.0,150601310520.0,3376797.0,0.21669853333333336,13.0,3.086334,0.62,0.0,2.1,10.439359934361585
62349,4.27,,,14.80703620483542,121.94,0.21691,0.5778,0.0,150604687317.0,3125631.0,0.23337645,14.0,3.376797,0.65,0.0,2.0,10.53703620483542
62350,5.92,,,15.207031013459556,121.95,0.22699,0.5765,0.0,150607812948.0,4356112.0,0.25005238333333335,15.0,3.125631,0.65,0.0,2.0,9.287031013459556
62351,4.05,,,17.408089197702633,121.93,0.27664,0.6059,0.0,150612169060.0,2971151.0,0.266726,16.0,4.356112,0.65,0.0,2.0,13.358089197702633
62352,4.3,,,15.074386459622254,121.94,0.22045,0.5709,0.0,150615140211.0,3166807.0,0.2834004333333333,17.0,2.971151,0.65,0.0,2.0,10.774386459622253
62353,4.92,,,15.089744929519009,121.92,0.24798,0.6498,0.0,150618307018.0,3620009.0,0.30007376666666663,18.0,3.166807,0.65,0.0,1.9,10.169744929519009
62354,4.16,,,15.806252093891718,121.94,0.21129,0.6073,0.0,150621927027.0,3055043.0,0.31674526666666664,19.0,3.620009,0.65,0.0,1.9,11.646252093891718
62355,4.43,,,14.249044654448541,121.94,0.21766,0.5666,0.0,150624982070.0,3254298.0,0.33342076666666665,20.0,3.055043,0.6,0.0,1.9,9.819044654448541
62356,4.29,,,15.10901763196998,121.91,0.24472,0.582,0.0,150628236368.0,3161356.0,0.35009581666666667,21.0,3.254298,0.6,0.0,1.9,10.819017631969981
62357,4.01,,,16.12397683355979,121.87,0.29242,0.6757,0.0,150631397724.0,2941389.0,0.36676676666666663,22.0,3.161356,0.6,0.0,1.9,12.113976833559791
62358,4.72,,,14.259001147683088,121.9,0.25823,0.5939,0.0,150634339113.0,3466965.0,0.38346005,23.0,2.941389,0.6,0.0,1.9,9.539001147683088
62359,4.16,,,14.687187275561719,121.92,0.23335,0.5704,0.0,150637806078.0,3061378.0,0.40013145,24.0,3.466965,0.55,0.0,1.9,10.527187275561719
62360,4.01,,,14.64057406486229,121.88,0.25974,0.6121,0.0,150640867456.0,2937860.0,0.41680588333333335,25.0,3.061378,0.55,0.0,1.9,10.63057406486229
62361,4.46,,,14.618335662973427,121.86,0.25197,0.6373,0.0,150643805316.0,3289500.0,0.4334786166666667,26.0,2.93786,0.55,0.0,1.9,10.158335662973428
62362,8.67,,,14.232906812679882,121.9,0.22379,0.576,0.0,150647094816.0,6226860.0,0.4501561333333333,27.0,3.2895,0.55,0.0,1.8,5.562906812679882
62363,4.77,,,19.776968625724567,121.82,0.32021,0.6863,0.0,150653321676.0,3645192.0,0.46682473333333335,28.0,6.22686,0.55,1.0,1.8,15.006968625724568
62364,4.36,,,15.802406947036449,121.88,0.25974,0.593,0.0,150656966868.0,3210018.0,0.4835172333333333,29.0,3.645192,0.55,1.0,1.8,11.44240694703645
62365,3.98,,,14.87701938798345,121.88,0.25245,0.5878,0.0,150660176886.0,2920575.0,0.5001894666666666,30.0,3.210018,0.51,0.0,1.8,10.89701938798345
62366,4.43,,,14.155191155054824,121.91,0.22062,0.5463,0.0,150663097461.0,3261232.0,0.5168623833333333,31.0,2.920575,0.51,0.0,1.8,9.725191155054825
62367,4.61,,,14.306779926328662,121.9,0.24949,0.6171,0.0,150666358693.0,3371951.0,0.5335328333333333,32.0,3.261232,0.51,0.0,1.8,9.696779926328663
62368,4.6,,,15.594614870311512,121.85,0.25272,0.588,0.0,150669730644.0,3385407.0,0.55019615,33.0,3.371951,0.51,0.0,1.8,10.994614870311512
62369,4.5,,,14.903055300361794,121.87,0.21358,0.5411,0.0,150673116051.0,3310136.0,0.5668843666666666,34.0,3.385407,0.47,0.0,1.8,10.403055300361794
62370,4.61,,,14.248596037616867,121.86,0.21558,0.5384,0.0,150676426187.0,3372565.0,0.5835587166666667,35.0,3.310136,0.47,0.0,1.8,9.638596037616868
62371,4.24,,,13.404705408631811,121.91,0.16054,0.4768,0.0,150679798752.0,3125947.0,0.6002309333333333,36.0,3.372565,0.47,0.0,1.8,9.16470540863181
62372,4.52,,,13.345071468612497,121.89,0.18586,0.5249,0.0,150682924699.0,3312441.0,0.6169045000000001,37.0,3.125947,0.47,0.0,1.8,8.825071468612498
62373,4.99,,,14.220063939613862,121.92,0.20803,0.5962,0.0,150686237140.0,3662068.0,0.63357785,38.0,3.312441,0.47,0.0,1.8,9.230063939613862
62374,4.24,,,12.398352051901288,121.98,0.17119,0.4179,0.0,150689899208.0,3122712.0,0.6502507666666666,39.0,3.662068,0.47,0.0,1.8,8.158352051901288
62375,4.4,,,12.3004915276615,121.94,0.18884,0.4254,0.0,150693021920.0,3231679.0,0.6669244333333334,40.0,3.122712,0.43,0.0,1.8,7.900491527661499
