minute,perf_rapl,ipmi,x_rest
1045,89.74,223.5,133.76
1046,109.05816666666666,253.08333333333334,144.02516666666668
1047,108.34416666666667,254.11666666666667,145.7725
1048,113.39666666666666,259.5263157894737,146.129649122807
