minutes,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1,video_processing-0-0.0.1
1043,,,,,
1045,,5.887731196838352,4.371610190197476,2.6174083848057803,4.130961441798005
1046,,6.327333602198459,6.896824242078954,8.769284504719934,5.21956083856741
1047,,4.820709398462023,7.7213760711584944,6.800489283019862,6.059317113340607
1048,,,,,
