minutes,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1,video_processing-0-0.0.1
1043,1000.0,422.0620229638601,346.64071860886116,212.40978502798845,67.7715691006639
1045,1000.0,465.9014494929444,452.3775116718359,334.4978764483369,235.79224607596504
1046,1000.0,629.5779742004131,477.9393376697586,336.6621840525516,228.70010849337334
1047,1000.0,511.6883409969955,422.7235426942424,270.04781572457665,224.44620936701426
