minute,perf_rapl,igpm,x_rest
1313,16.44,32.92101149791989,16.48101149791989
1314,20.497,36.56639121991825,16.069391219918252
1315,19.480833333333333,36.69620606010827,17.215372726774934
1316,13.278695652173914,27.688814400653374,14.410118748479462
