minutes,video_processing-0-0.0.1,dd-0-0.0.1,pyaes-0-0.0.1
1313,5.054168133323915,1.5374719885793129,4.067796596802307
1314,4.2264733301460895,1.7060499869716605,5.078544723725814
1315,4.016088502342925,2.054704493278289,4.859856310287264
