minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1
1323,21.16951401179428,56.74282684352201,11.250224128392993
1324,21.12367351342015,50.16217132963243,13.0095131754765
1325,18.36670350869665,53.36471888436261,9.937960797766328
